id,lat,lon,type,state,schools1km,hosp1km,pop1km
BKP-6912,32.374541,73.546853,FCBK,Punjab,0,0,302
BKP-6913,32.538632,73.544179,ZZ,Punjab,0,0,4377
BKP-6914,32.189757,73.543848,FCBK,Punjab,0,0,518
BKP-6915,32.594533,73.545982,ZZ,Punjab,0,0,614
BKP-6916,32.591329,73.549523,FCBK,Punjab,0,0,567
BKP-6917,32.594203,73.552813,FCBK,Punjab,0,0,585
BKP-6918,31.668301,73.545318,FCBK,Punjab,0,0,382
BKP-6919,33.01646,73.552328,FCBK,Punjab,0,0,3179
BKP-6920,32.104063,73.60018,FCBK,Punjab,0,0,742
BKP-6921,32.061069,73.600848,FCBK,Punjab,0,0,2615
BKP-6922,32.527519,73.593483,ZZ,Punjab,0,0,5827
BKP-6923,32.625067,73.597187,FCBK,Punjab,0,0,210
BKP-6924,32.391651,73.598621,FCBK,Punjab,0,0,1483
BKP-6925,32.350952,73.601755,FCBK,Punjab,0,0,1208
BKP-6926,31.50286,73.59319,FCBK,Punjab,0,0,3285
BKP-6927,32.674721,73.5988,FCBK,Punjab,0,0,1050
BKP-6928,32.657822,73.593685,FCBK,Punjab,0,0,801
BKP-6929,32.999681,73.602098,FCBK,Punjab,0,0,2955
BKP-6930,32.647093,73.601078,ZZ,Punjab,0,0,5221
BKP-6931,31.473001,73.596913,ZZ,Punjab,0,0,3848
BKP-6932,30.410802,73.587131,FCBK,Punjab,0,0,2658
BKP-6933,30.80168,73.598004,FCBK,Punjab,0,0,473
BKP-6934,30.844011,73.599208,FCBK,Punjab,0,0,813
BKP-6935,30.47498,73.588684,FCBK,Punjab,0,0,3480
BKP-6936,30.851434,73.598473,FCBK,Punjab,0,0,107
BKP-6937,30.854345,73.600731,FCBK,Punjab,0,0,517
BKP-6938,30.819146,73.599839,ZZ,Punjab,0,0,4841
BKP-6939,30.805507,73.597124,FCBK,Punjab,0,0,4550
BKP-6940,30.841952,73.598293,FCBK,Punjab,0,0,813
BKP-6941,30.839182,73.598356,FCBK,Punjab,0,0,813
BKP-6942,30.839815,73.599813,FCBK,Punjab,0,0,813
BKP-6943,30.833797,73.598067,ZZ,Punjab,0,0,768
BKP-6944,31.499673,73.59301,ZZ,Punjab,0,0,3285
BKP-6945,31.502687,73.593209,FCBK,Punjab,0,0,3285
BKP-6946,32.680152,73.592126,ZZ,Punjab,0,0,343
BKP-6947,32.629898,73.592228,FCBK,Punjab,0,0,159
BKP-6948,32.543513,73.5912,FCBK,Punjab,0,0,174
BKP-6949,31.196836,73.59282,FCBK,Punjab,0,0,1251
BKP-6950,31.196625,73.594073,ZZ,Punjab,0,0,1654
BKP-6951,31.983873,73.584317,FCBK,Punjab,0,1,6992
BKP-6952,32.445905,73.590938,FCBK,Punjab,0,0,3532
BKP-6953,32.421454,73.586244,FCBK,Punjab,0,0,11134
BKP-6954,32.419332,73.582745,FCBK,Punjab,0,0,5832
BKP-6955,30.845689,73.578514,FCBK,Punjab,0,0,3583
BKP-6956,30.752699,73.578512,FCBK,Punjab,0,0,3296
BKP-6957,31.987659,73.574575,FCBK,Punjab,0,0,1508
BKP-6958,30.477528,73.580423,FCBK,Punjab,0,0,1114
BKP-6959,31.73975,73.57843,FCBK,Punjab,0,0,8855
BKP-6960,31.646404,73.580741,FCBK,Punjab,0,0,1864
BKP-6961,31.740916,73.579792,FCBK,Punjab,0,0,8820
BKP-6962,31.58421,73.575573,ZZ,Punjab,0,0,288
BKP-6963,31.635384,73.584561,FCBK,Punjab,0,0,3046
BKP-6964,31.633919,73.581317,FCBK,Punjab,0,0,3046
BKP-6965,31.597258,73.5823,ZZ,Punjab,0,0,1364
BKP-6966,32.615995,73.574847,FCBK,Punjab,0,0,310
BKP-6967,32.580126,73.576716,FCBK,Punjab,0,0,477
BKP-6968,32.578989,73.574556,FCBK,Punjab,0,0,444
BKP-6969,32.602244,73.579395,FCBK,Punjab,0,0,145
BKP-6970,32.597425,73.582221,FCBK,Punjab,0,0,290
BKP-6971,32.547991,73.581877,ZZ,Punjab,0,0,1501
BKP-6972,32.608988,73.577124,FCBK,Punjab,0,0,320
BKP-6973,32.608944,73.581264,FCBK,Punjab,0,0,217
BKP-6974,32.65733,73.573405,FCBK,Punjab,0,0,243
BKP-6975,32.655415,73.577223,FCBK,Punjab,0,0,382
BKP-6976,32.421522,73.586039,FCBK,Punjab,0,0,11134
BKP-6977,32.66163,73.578561,FCBK,Punjab,0,0,198
BKP-6978,32.664025,73.579013,FCBK,Punjab,0,0,111
BKP-6979,32.63675,73.581201,FCBK,Punjab,0,0,166
BKP-6980,32.635553,73.578401,ZZ,Punjab,0,0,166
BKP-6981,32.632759,73.5755,ZZ,Punjab,0,0,160
BKP-6982,32.632802,73.578645,FCBK,Punjab,0,0,247
BKP-6983,32.632808,73.578804,FCBK,Punjab,0,0,247
BKP-6984,32.635696,73.578406,ZZ,Punjab,0,0,166
BKP-6985,32.632761,73.575638,ZZ,Punjab,0,0,160
BKP-6986,32.626662,73.58002,FCBK,Punjab,0,0,251
BKP-6987,32.627446,73.57665,FCBK,Punjab,0,0,194
BKP-6988,32.623297,73.575057,FCBK,Punjab,0,0,194
BKP-6989,30.425372,73.266125,FCBK,Punjab,0,0,6522
BKP-6990,30.705638,73.264871,FCBK,Punjab,0,0,6233
BKP-6991,31.887708,73.265,FCBK,Punjab,0,0,5923
BKP-6992,31.400509,73.273813,ZZ,Punjab,0,0,954
BKP-6993,31.917404,73.270354,FCBK,Punjab,0,0,3320
BKP-6994,32.557535,73.264553,FCBK,Punjab,0,0,2551
BKP-6995,32.555236,73.271824,FCBK,Punjab,0,0,2567
BKP-6996,32.655903,73.264529,FCBK,Punjab,0,0,7706
BKP-6997,32.656016,73.264535,FCBK,Punjab,0,0,7706
BKP-6998,32.658566,73.267465,FCBK,Punjab,0,0,7279
BKP-6999,32.950725,73.270445,FCBK,Punjab,0,0,1453
BKP-7000,33.384299,73.268784,FCBK,Punjab,0,0,3049
BKP-7001,33.104271,73.269997,FCBK,Punjab,0,0,3698
BKP-7002,33.102271,73.270986,FCBK,Punjab,0,0,2939
BKP-7003,33.103543,73.264915,FCBK,Punjab,0,0,2893
BKP-7004,33.104381,73.27,FCBK,Punjab,0,0,3698
BKP-7005,33.100856,73.269265,FCBK,Punjab,0,0,3892
BKP-7006,31.890115,73.260773,FCBK,Punjab,0,0,7180
BKP-7007,31.890745,73.260101,FCBK,Punjab,0,0,4164
BKP-7008,32.399309,73.25669,FCBK,Punjab,0,0,1179
BKP-7009,32.399164,73.262496,FCBK,Punjab,0,0,2506
BKP-7010,31.474158,73.255365,ZZ,Punjab,1,0,2350
BKP-7011,32.564426,73.255201,FCBK,Punjab,0,0,3095
BKP-7012,32.659545,73.25699,FCBK,Punjab,0,0,2267
BKP-7013,32.65661,73.255651,FCBK,Punjab,0,0,2937
BKP-7014,32.65644,73.255655,FCBK,Punjab,0,0,2937
BKP-7015,32.655775,73.257761,FCBK,Punjab,0,0,2267
BKP-7016,32.658728,73.254762,FCBK,Punjab,0,0,4009
BKP-7017,30.865277,73.259473,FCBK,Punjab,0,0,2336
BKP-7018,30.844617,73.257707,FCBK,Punjab,0,0,3610
BKP-7019,31.068973,73.257679,ZZ,Punjab,0,0,4394
BKP-7020,31.066792,73.25209,FCBK,Punjab,0,0,3500
BKP-7021,31.066304,73.253708,FCBK,Punjab,0,0,4517
BKP-7022,30.66037,73.261509,FCBK,Punjab,0,0,4725
BKP-7023,30.48358,73.24563,FCBK,Punjab,0,0,11460
BKP-7024,31.442059,73.248961,FCBK,Punjab,0,0,1747
BKP-7025,31.640017,73.245192,FCBK,Punjab,0,0,2795
BKP-7026,31.135168,73.246361,ZZ,Punjab,0,0,1071
BKP-7027,31.072225,73.247323,FCBK,Punjab,0,0,1195
BKP-7028,32.442816,73.243585,ZZ,Punjab,0,0,3242
BKP-7029,32.563268,73.246065,FCBK,Punjab,0,0,2808
BKP-7030,32.448848,73.249891,FCBK,Punjab,0,0,1875
BKP-7031,32.444292,73.250797,FCBK,Punjab,0,0,2155
BKP-7032,32.281025,73.244268,FCBK,Punjab,0,0,8572
BKP-7033,32.262571,73.24975,FCBK,Punjab,0,0,1184
BKP-7034,32.938682,73.252223,FCBK,Punjab,0,0,1224
BKP-7035,30.433734,73.299902,FCBK,Punjab,0,0,3750
BKP-7036,31.679024,73.296693,FCBK,Punjab,0,0,1271
BKP-7037,30.766334,73.297883,FCBK,Punjab,0,0,2882
BKP-7038,30.770787,73.299012,FCBK,Punjab,0,0,2367
BKP-7039,31.077596,73.300106,FCBK,Punjab,0,0,752
BKP-7040,32.340594,73.298887,FCBK,Punjab,0,0,3320
BKP-7041,32.527809,73.300363,FCBK,Punjab,0,0,669
BKP-7042,32.362532,73.299782,FCBK,Punjab,0,0,6001
BKP-7043,32.658924,73.295168,FCBK,Punjab,0,0,4871
BKP-7044,32.567961,73.301686,ZZ,Punjab,0,0,1854
BKP-7045,32.673289,73.29506,FCBK,Punjab,0,0,3842
BKP-7046,32.671021,73.2937,FCBK,Punjab,0,0,4066
BKP-7047,31.850705,73.293216,FCBK,Punjab,0,0,267
BKP-7048,33.126365,73.299967,FCBK,Punjab,0,0,1065
BKP-7049,33.123985,73.303058,FCBK,Punjab,0,0,1065
BKP-7050,33.210455,73.299449,FCBK,Punjab,0,0,1586
BKP-7051,33.212953,73.301508,FCBK,Punjab,0,0,1899
BKP-7052,33.396224,73.295928,FCBK,Punjab,0,1,2554
BKP-7053,31.676739,73.290269,ZZ,Punjab,0,0,4846
BKP-7054,31.757628,73.285933,FCBK,Punjab,0,0,1816
BKP-7055,31.3611,73.287251,FCBK,Punjab,0,0,415
BKP-7056,31.86861,73.285183,ZZ,Punjab,0,0,595
BKP-7057,31.503357,73.288251,FCBK,Punjab,0,0,6042
BKP-7058,31.204025,73.284132,FCBK,Punjab,0,0,3965
BKP-7059,31.681216,73.278694,ZZ,Punjab,0,0,4102
BKP-7060,33.113551,73.2808,FCBK,Punjab,0,0,2188
BKP-7061,33.191384,73.27405,FCBK,Punjab,0,0,2027
BKP-7062,33.194366,73.276598,FCBK,Punjab,0,0,2027
BKP-7063,33.121547,73.281343,FCBK,Punjab,0,0,3128
BKP-7064,33.099325,73.278658,FCBK,Punjab,0,0,6719
BKP-7065,33.188126,73.281757,FCBK,Punjab,0,0,1829
BKP-7066,33.288029,73.194528,FCBK,Punjab,0,0,5072
BKP-7067,30.821936,73.207271,FCBK,Punjab,0,0,5219
BKP-7068,30.96767,73.211086,FCBK,Punjab,0,0,5353
BKP-7069,30.60176,73.195904,FCBK,Punjab,0,0,3509
BKP-7070,30.603286,73.194571,ZZ,Punjab,0,0,3509
BKP-7071,30.607672,73.195773,FCBK,Punjab,0,0,1687
BKP-7072,30.607606,73.198659,FCBK,Punjab,0,0,1521
BKP-7073,30.609968,73.197041,FCBK,Punjab,0,0,1539
BKP-7074,31.426067,73.202888,FCBK,Punjab,0,0,823
BKP-7075,31.584666,73.196646,FCBK,Punjab,0,0,333
BKP-7076,31.377262,73.19731,FCBK,Punjab,0,0,8229
BKP-7077,31.758353,73.195621,FCBK,Punjab,0,0,2327
BKP-7078,31.503044,73.193639,FCBK,Punjab,0,0,1082
BKP-7079,30.710895,73.196975,FCBK,Punjab,0,0,206
BKP-7080,31.531439,73.200727,ZZ,Punjab,0,0,4429
BKP-7081,31.465669,73.241462,FCBK,Punjab,0,0,8461
BKP-7082,31.339647,73.238831,ZZ,Punjab,0,0,1214
BKP-7083,31.423772,73.237293,ZZ,Punjab,0,0,5260
BKP-7084,32.654128,73.241169,FCBK,Punjab,0,0,5853
BKP-7085,32.656785,73.236864,FCBK,Punjab,0,0,7371
BKP-7086,32.65394,73.240196,FCBK,Punjab,0,0,5853
BKP-7087,32.285714,73.225442,FCBK,Punjab,0,0,3387
BKP-7088,32.235278,73.227301,FCBK,Punjab,0,0,8423
BKP-7089,32.304143,73.228996,FCBK,Punjab,0,0,2243
BKP-7090,33.403887,73.241719,FCBK,Punjab,0,0,5107
BKP-7091,33.405998,73.235455,FCBK,Punjab,0,0,4352
BKP-7092,33.404199,73.237643,FCBK,Punjab,0,0,6786
BKP-7093,33.40363,73.233801,FCBK,Punjab,0,0,5347
BKP-7094,31.623347,73.220329,FCBK,Punjab,0,0,1847
BKP-7095,31.411469,73.221723,ZZ,Punjab,0,0,4530
BKP-7096,31.41038,73.2234,ZZ,Punjab,0,0,698
BKP-7097,31.424271,73.21336,FCBK,Punjab,0,0,710
BKP-7098,31.419866,73.218229,ZZ,Punjab,0,0,4801
BKP-7099,31.934093,73.221967,FCBK,Punjab,0,0,822
BKP-7100,31.848961,73.216034,FCBK,Punjab,0,0,4274
BKP-7101,31.39692,73.214215,FCBK,Punjab,0,0,4321
BKP-7102,31.395202,73.2169,ZZ,Punjab,0,0,902
BKP-7103,30.900772,73.389888,FCBK,Punjab,0,0,630
BKP-7104,30.661641,73.384642,FCBK,Punjab,0,0,79
BKP-7105,31.229487,73.388291,FCBK,Punjab,0,0,3862
BKP-7106,32.082531,73.387571,FCBK,Punjab,0,0,3436
BKP-7107,32.080418,73.387501,FCBK,Punjab,0,0,2086
BKP-7108,31.315068,73.38945,FCBK,Punjab,1,0,5076
BKP-7109,31.475873,73.387025,FCBK,Punjab,0,0,3778
BKP-7110,31.464579,73.384337,FCBK,Punjab,0,0,5583
BKP-7111,30.644425,73.370381,FCBK,Punjab,0,0,326
BKP-7112,30.673789,73.371846,FCBK,Punjab,0,0,408
BKP-7113,31.825247,73.370085,FCBK,Punjab,0,0,3549
BKP-7114,31.223853,73.370552,FCBK,Punjab,0,0,3073
BKP-7115,32.434541,73.372628,FCBK,Punjab,0,0,1523
BKP-7116,32.478808,73.419344,FCBK,Punjab,0,0,3209
BKP-7117,32.436834,73.422524,ZZ,Punjab,0,0,3638
BKP-7118,31.966435,73.406005,FCBK,Punjab,0,0,3663
BKP-7119,31.236063,73.405799,FCBK,Punjab,0,0,1262
BKP-7120,31.23588,73.402676,ZZ,Punjab,0,0,4277
BKP-7121,31.300097,73.412458,FCBK,Punjab,0,0,815
BKP-7122,32.359755,73.396096,ZZ,Punjab,0,0,1157
BKP-7123,32.282898,73.400622,FCBK,Punjab,0,0,4121
BKP-7124,31.695378,73.314416,FCBK,Punjab,0,0,2268
BKP-7125,31.864703,73.321954,FCBK,Punjab,0,0,2065
BKP-7126,32.556169,73.316207,FCBK,Punjab,0,0,3410
BKP-7127,30.765741,73.321361,FCBK,Punjab,0,0,4514
BKP-7128,30.765755,73.32277,FCBK,Punjab,0,0,4008
BKP-7129,30.906858,73.325391,FCBK,Punjab,0,0,2188
BKP-7130,31.157602,73.31721,FCBK,Punjab,0,0,4389
BKP-7131,30.952526,73.318501,FCBK,Punjab,1,0,4921
BKP-7132,31.135569,73.316012,FCBK,Punjab,0,0,619
BKP-7133,31.137367,73.314814,FCBK,Punjab,0,0,1149
BKP-7134,32.664954,73.320326,FCBK,Punjab,0,0,6620
BKP-7135,32.66518,73.32116,FCBK,Punjab,0,0,11146
BKP-7136,32.20111,73.321504,FCBK,Punjab,0,0,4029
BKP-7137,32.401601,73.304505,FCBK,Punjab,0,0,6058
BKP-7138,32.396139,73.307544,FCBK,Punjab,0,0,1757
BKP-7139,32.564243,73.305327,ZZ,Punjab,0,0,3900
BKP-7140,32.411257,73.303786,FCBK,Punjab,0,0,2826
BKP-7141,33.428021,73.307384,FCBK,Punjab,0,0,3450
BKP-7142,32.533004,73.308395,ZZ,Punjab,0,0,862
BKP-7143,32.574593,73.310739,ZZ,Punjab,0,0,6369
BKP-7144,32.661493,73.309166,FCBK,Punjab,0,0,4643
BKP-7145,32.660986,73.309929,FCBK,Punjab,0,0,4643
BKP-7146,32.669803,73.304462,FCBK,Punjab,0,0,2038
BKP-7147,32.670139,73.303024,FCBK,Punjab,0,0,2038
BKP-7148,30.924199,73.362484,ZZ,Punjab,0,0,4998
BKP-7149,32.032015,73.356831,FCBK,Punjab,0,0,1643
BKP-7150,31.533575,73.362091,FCBK,Punjab,0,0,1294
BKP-7151,31.479129,73.355257,FCBK,Punjab,0,0,2362
BKP-7152,31.537719,73.358011,ZZ,Punjab,0,0,3243
BKP-7153,32.422054,73.355664,FCBK,Punjab,0,0,1929
BKP-7154,32.548885,73.354778,FCBK,Punjab,0,0,8705
BKP-7155,32.546054,73.36118,FCBK,Punjab,0,0,3322
BKP-7156,32.429976,73.359868,FCBK,Punjab,0,0,5569
BKP-7157,32.579729,73.357969,ZZ,Punjab,0,0,480
BKP-7158,31.443173,73.345108,FCBK,Punjab,0,0,5187
BKP-7159,33.201103,73.346751,FCBK,Punjab,0,0,2359
BKP-7160,32.665508,73.360551,FCBK,Punjab,0,0,902
BKP-7161,32.66743,73.358138,FCBK,Punjab,0,0,902
BKP-7162,31.421659,73.34641,ZZ,Punjab,0,0,3269
BKP-7163,31.520036,73.341748,FCBK,Punjab,0,0,4681
BKP-7164,31.515312,73.341773,FCBK,Punjab,0,0,4681
BKP-7165,31.517387,73.341364,ZZ,Punjab,0,0,4681
BKP-7166,31.515412,73.341603,FCBK,Punjab,0,0,4681
BKP-7167,31.512952,73.338405,FCBK,Punjab,0,0,6915
BKP-7168,31.473465,73.334129,FCBK,Punjab,0,0,1966
BKP-7169,31.473042,73.342251,ZZ,Punjab,0,0,1476
BKP-7170,33.280925,73.341292,FCBK,Punjab,0,0,2691
BKP-7171,33.248366,73.336553,FCBK,Punjab,0,0,1569
BKP-7172,33.244106,73.339849,FCBK,Punjab,0,0,1726
BKP-7173,33.24566,73.33642,FCBK,Punjab,0,0,2658
BKP-7174,31.999058,73.032612,FCBK,Punjab,0,0,1953
BKP-7175,32.200737,73.032101,FCBK,Punjab,0,0,5275
BKP-7176,31.752307,73.026717,FCBK,Punjab,0,0,1321
BKP-7177,33.098409,73.035736,FCBK,Punjab,0,0,4162
BKP-7178,30.71613,73.016849,ZZ,Punjab,0,0,1575
BKP-7179,30.662445,73.019648,FCBK,Punjab,0,0,5913
BKP-7180,30.955745,73.022286,FCBK,Punjab,0,0,2659
BKP-7181,31.276723,73.018339,ZZ,Punjab,0,0,6515
BKP-7182,31.307943,73.0183,FCBK,Punjab,0,1,3353
BKP-7183,31.305375,73.017182,FCBK,Punjab,0,0,3353
BKP-7184,33.160086,73.007327,FCBK,Punjab,0,0,2593
BKP-7185,33.164326,73.006809,FCBK,Punjab,0,0,2445
BKP-7186,30.677748,72.994362,ZZ,Punjab,0,0,1456
BKP-7187,31.92021,73.057075,FCBK,Punjab,0,0,1449
BKP-7188,31.918352,73.054938,FCBK,Punjab,0,0,1547
BKP-7189,33.201143,73.061135,FCBK,Punjab,0,0,3926
BKP-7190,33.11918,73.043111,FCBK,Punjab,0,0,4167
BKP-7191,32.351122,73.042585,FCBK,Punjab,0,0,3799
BKP-7192,33.096805,73.033016,FCBK,Punjab,0,0,2719
BKP-7193,33.098459,73.035851,FCBK,Punjab,0,0,4162
BKP-7194,33.097731,73.03685,FCBK,Punjab,0,0,2230
BKP-7195,30.379413,73.033208,FCBK,Punjab,0,0,6226
BKP-7196,30.650182,72.949754,FCBK,Punjab,0,0,4509
BKP-7197,30.60709,72.941842,FCBK,Punjab,0,0,769
BKP-7198,30.606629,72.939209,FCBK,Punjab,0,0,769
BKP-7199,33.210663,72.998018,FCBK,Punjab,0,0,2793
BKP-7200,33.565386,72.994304,FCBK,Punjab,0,0,11895
BKP-7201,33.579406,73.000828,FCBK,Punjab,0,0,10945
BKP-7202,33.577039,73.000501,FCBK,Punjab,0,0,20284
BKP-7203,29.933884,72.984582,FCBK,Punjab,0,0,505
BKP-7204,29.923496,72.975623,FCBK,Punjab,0,0,1597
BKP-7205,31.697893,72.97506,FCBK,Punjab,0,0,10383
BKP-7206,31.699231,72.972846,FCBK,Punjab,0,0,10383
BKP-7207,31.364583,73.155593,FCBK,Punjab,0,0,5914
BKP-7208,31.336789,73.157398,FCBK,Punjab,0,0,994
BKP-7209,31.478769,73.155199,ZZ,Punjab,0,0,4923
BKP-7210,31.472473,73.156246,FCBK,Punjab,0,0,4112
BKP-7211,31.473413,73.158109,FCBK,Punjab,0,0,4112
BKP-7212,31.474888,73.153731,FCBK,Punjab,0,0,8465
BKP-7213,31.663057,73.153732,FCBK,Punjab,0,0,1761
BKP-7214,31.518539,73.162597,FCBK,Punjab,0,0,6110
BKP-7215,31.547725,73.153595,FCBK,Punjab,0,0,4138
BKP-7216,31.499021,73.157386,FCBK,Punjab,0,0,1248
BKP-7217,31.502036,73.16038,FCBK,Punjab,0,0,1248
BKP-7218,31.496345,73.154435,FCBK,Punjab,0,0,3804
BKP-7219,31.496211,73.15445,FCBK,Punjab,0,0,3804
BKP-7220,31.491543,73.154316,FCBK,Punjab,0,0,4486
BKP-7221,31.489168,73.158513,FCBK,Punjab,0,0,3349
BKP-7222,33.206924,73.155576,FCBK,Punjab,0,0,871
BKP-7223,33.188986,73.15445,FCBK,Punjab,0,0,6037
BKP-7224,30.05073,73.149967,FCBK,Punjab,0,0,1705
BKP-7225,30.053346,73.150736,FCBK,Punjab,0,0,1705
BKP-7226,33.044346,73.078094,FCBK,Punjab,0,0,3186
BKP-7227,30.175248,73.076196,FCBK,Punjab,0,0,8986
BKP-7228,30.174502,73.07768,FCBK,Punjab,0,0,8986
BKP-7229,30.738763,73.075802,FCBK,Punjab,0,0,1259
BKP-7230,31.761081,73.074198,FCBK,Punjab,0,0,1453
BKP-7231,31.763485,73.074182,FCBK,Punjab,0,0,1381
BKP-7232,31.9469,73.079678,FCBK,Punjab,0,0,3628
BKP-7233,31.943109,73.082716,FCBK,Punjab,0,0,2684
BKP-7234,30.427552,73.070024,FCBK,Punjab,0,0,2075
BKP-7235,31.540052,73.063688,FCBK,Punjab,0,0,3880
BKP-7236,30.748746,73.070719,FCBK,Punjab,0,0,3703
BKP-7237,31.552674,73.070111,ZZ,Punjab,0,0,3550
BKP-7238,30.220063,73.063886,FCBK,Punjab,0,0,3737
BKP-7239,31.565777,73.072432,FCBK,Punjab,0,0,3196
BKP-7240,31.56286,73.068383,ZZ,Punjab,0,0,1965
BKP-7241,30.763822,73.063692,FCBK,Punjab,0,0,1923
BKP-7242,30.760818,73.067333,FCBK,Punjab,0,0,3193
BKP-7243,30.762222,73.064909,FCBK,Punjab,0,0,1397
BKP-7244,31.60271,73.066413,FCBK,Punjab,0,0,1566
BKP-7245,31.026966,73.057595,FCBK,Punjab,0,0,3500
BKP-7246,31.074719,73.065888,FCBK,Punjab,0,0,263
BKP-7247,31.076554,73.057553,FCBK,Punjab,0,0,83
BKP-7248,31.258132,73.062603,ZZ,Punjab,0,0,5478
BKP-7249,31.301477,73.053184,ZZ,Punjab,0,0,1510
BKP-7250,31.315801,73.055853,FCBK,Punjab,0,0,5514
BKP-7251,31.312423,73.057946,FCBK,Punjab,0,0,5450
BKP-7252,31.999843,73.121338,FCBK,Punjab,0,0,3102
BKP-7253,31.646198,73.116381,FCBK,Punjab,0,0,2762
BKP-7254,31.575193,73.11365,FCBK,Punjab,0,0,158
BKP-7255,30.69183,73.057523,ZZ,Punjab,0,0,1433
BKP-7256,31.555664,73.118916,ZZ,Punjab,0,0,4494
BKP-7257,31.992924,73.116852,FCBK,Punjab,0,0,1370
BKP-7258,31.526462,73.11246,FCBK,Punjab,0,0,1194
BKP-7259,31.524814,73.114379,FCBK,Punjab,0,0,160
BKP-7260,31.038723,73.117539,FCBK,Punjab,0,0,3700
BKP-7261,31.040715,73.111505,FCBK,Punjab,0,0,734
BKP-7262,31.034251,73.115167,FCBK,Punjab,0,0,2837
BKP-7263,31.036191,73.113684,FCBK,Punjab,0,0,601
BKP-7264,31.03836,73.113442,ZZ,Punjab,0,0,618
BKP-7265,31.329329,73.120061,FCBK,Punjab,0,0,102
BKP-7266,31.328413,73.118019,FCBK,Punjab,0,0,3121
BKP-7267,31.324924,73.121441,ZZ,Punjab,0,0,3198
BKP-7268,31.324596,73.11477,FCBK,Punjab,0,0,3121
BKP-7269,31.325465,73.115614,FCBK,Punjab,0,0,3121
BKP-7270,33.064857,73.115664,FCBK,Punjab,0,0,821
BKP-7271,30.42693,73.105567,FCBK,Punjab,0,0,1987
BKP-7272,31.251509,73.106994,FCBK,Punjab,0,0,2831
BKP-7273,31.24689,73.103523,ZZ,Punjab,0,0,2823
BKP-7274,31.361192,73.107175,FCBK,Punjab,0,0,7316
BKP-7275,31.357066,73.112721,FCBK,Punjab,0,0,7748
BKP-7276,31.355274,73.113071,FCBK,Punjab,0,0,7374
BKP-7277,30.699508,73.107637,FCBK,Punjab,0,0,6641
BKP-7278,30.700038,73.107809,FCBK,Punjab,0,0,6641
BKP-7279,32.266805,73.112603,FCBK,Punjab,0,0,9409
BKP-7280,32.265886,73.105544,FCBK,Punjab,0,0,2531
BKP-7281,32.264256,73.103743,FCBK,Punjab,0,0,316
BKP-7282,31.618424,73.1053,ZZ,Punjab,0,0,1218
BKP-7283,31.551535,73.10897,FCBK,Punjab,0,0,6037
BKP-7284,31.644125,73.10775,FCBK,Punjab,0,0,4366
BKP-7285,30.412629,73.101881,FCBK,Punjab,0,0,3120
BKP-7286,30.415746,73.103284,FCBK,Punjab,0,0,826
BKP-7287,30.585135,73.097427,ZZ,Punjab,0,0,1858
BKP-7288,31.050166,73.10287,FCBK,Punjab,0,0,305
BKP-7289,30.95773,73.099447,ZZ,Punjab,0,0,5017
BKP-7290,31.956187,73.094834,FCBK,Punjab,0,0,1313
BKP-7291,32.363411,73.099639,FCBK,Punjab,0,0,2903
BKP-7292,32.089955,73.103305,FCBK,Punjab,0,0,2801
BKP-7293,33.167066,73.099118,FCBK,Punjab,0,0,2969
BKP-7294,33.164162,73.10222,FCBK,Punjab,0,0,2991
BKP-7295,33.293161,73.095331,FCBK,Punjab,0,0,289
BKP-7296,30.887752,73.089436,FCBK,Punjab,0,0,3632
BKP-7297,27.67742,68.934571,FCBK,Sindh,0,0,8025
BKP-7298,31.36453,72.91164,FCBK,Punjab,0,0,5956
BKP-7299,31.363788,72.911253,FCBK,Punjab,0,0,5956
BKP-7300,31.362982,72.912937,FCBK,Punjab,0,0,9876
BKP-7301,31.361757,73.115939,FCBK,Punjab,0,0,7265
BKP-7302,31.359639,73.116976,FCBK,Punjab,0,0,7265
BKP-7303,31.356221,73.121597,FCBK,Punjab,0,0,2833
BKP-7304,31.358254,73.122699,ZZ,Punjab,0,0,5107
BKP-7305,31.324298,73.059815,FCBK,Punjab,0,0,7898
BKP-7306,31.325773,73.059504,FCBK,Punjab,0,0,7898
BKP-7307,31.48915,72.07884,FCBK,Punjab,0,0,3153
BKP-7308,31.48937,72.077308,FCBK,Punjab,0,0,3735
BKP-7309,31.488535,72.078765,FCBK,Punjab,0,0,3153
BKP-7310,31.48782,72.084231,FCBK,Punjab,0,0,793
BKP-7311,31.697693,72.968217,FCBK,Punjab,0,0,5782
BKP-7312,31.250869,72.052234,FCBK,Punjab,0,0,5894
BKP-7313,31.249968,72.05161,FCBK,Punjab,0,0,5894
BKP-7314,31.250457,72.052056,FCBK,Punjab,0,0,5894
BKP-7315,25.1783,69.669686,FCBK,Sindh,0,0,850
BKP-7316,25.178539,69.670739,FCBK,Sindh,0,0,1348
BKP-7317,25.17844,69.672958,FCBK,Sindh,0,0,850
BKP-7318,25.180497,69.673593,FCBK,Sindh,0,0,1206
BKP-7319,25.178313,69.669486,FCBK,Sindh,0,0,850
BKP-7320,25.176571,69.673077,FCBK,Sindh,0,0,912
BKP-7321,25.181346,69.668922,FCBK,Sindh,0,0,565
BKP-7322,24.628204,69.25416,FCBK,Sindh,0,0,1176
BKP-7323,24.628361,69.252353,FCBK,Sindh,0,0,644
BKP-7324,24.62957,69.253828,FCBK,Sindh,0,0,1180
