id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr
BKB-3510,25.63887679,89.40355915,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3511,23.91999029,90.15743395,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3512,23.922183,90.16307233,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3513,24.34233685,89.56764039,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3514,23.59333816,88.78361542,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3515,22.20665383,90.28072411,ZZ,biomass,Barisal,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3516,23.98622849,89.23101632,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3517,24.84751631,89.87860864,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3518,23.6701,88.86723548,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3519,25.78262302,89.36045683,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3520,24.47909178,90.089901,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3521,25.15671479,90.25436801,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3522,23.96574357,89.25523902,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3523,23.96298742,89.25886714,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3524,23.90593956,90.09700116,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3525,24.17548928,88.93706607,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3526,24.64560741,89.90550064,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3527,24.10790784,90.14973847,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3528,24.10852292,90.15184547,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3529,23.77279101,88.94129415,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3530,23.6134265,88.78564936,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3531,23.92415233,90.16648213,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3532,23.9207717,90.16441814,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3533,23.91990777,90.16781513,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3534,24.17166449,90.11751335,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3535,25.30000656,89.51383578,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3536,23.95467734,90.19418864,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3537,23.84706548,89.19801042,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3538,24.63919646,88.73769422,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3539,24.15220421,90.20202717,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3540,24.15404947,90.20365579,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3541,24.15199292,90.20401591,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3542,23.74155915,88.91125618,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3543,24.07868769,89.18814547,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3544,25.30357333,89.38903595,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3545,23.93565079,90.09165191,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3546,23.93782002,90.09151216,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3547,23.93874031,90.09016841,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3548,23.93541602,90.09338803,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3549,24.19427392,88.92622194,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3550,24.46643634,89.44066258,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3551,25.02695846,89.84737634,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3552,24.38257585,88.91104142,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3553,24.25361966,89.34166545,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3554,24.47328757,88.6473111,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3555,25.0858124,89.56076274,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3556,25.08603777,89.56220862,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3557,24.11161007,90.1549852,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3558,24.11372297,90.15865632,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3559,23.92395149,90.08529062,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3560,23.92301242,90.085124,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3561,23.92196537,90.08541963,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3562,23.90903692,90.08835497,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3563,23.90960505,90.08956972,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3564,23.94647473,90.19462777,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3565,23.99356504,88.8721521,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3566,23.9825217,89.18652986,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3567,24.712897,89.94545257,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3568,23.80058955,89.4383334,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3569,23.91454287,89.60489069,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3570,24.395524,88.66484536,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3571,24.11635171,90.15755774,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3572,24.11713583,90.15913799,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3573,24.12029108,90.15843924,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3574,24.17956012,90.11751758,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3575,23.89969034,90.08235649,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3576,23.89876536,90.08200711,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3577,25.70629539,89.66172638,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3578,23.96560886,89.42590085,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3579,23.96451016,89.42880872,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3580,23.96392324,89.42537948,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3581,24.4662158,90.08552178,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3582,23.94198361,90.0922241,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3583,23.94211508,90.09098785,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3584,23.72777952,88.99153734,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3585,25.03184649,89.78808732,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3586,24.25487802,89.3427472,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3587,23.91476977,89.19461514,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3588,24.01415581,90.12666517,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3589,24.87852768,89.97538232,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3590,24.01032738,90.21307434,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3591,24.6801567,89.97149006,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3592,24.0848504,90.12055589,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3593,24.08417897,90.12473764,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3594,24.08306148,90.12238339,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3595,24.08269525,90.12072251,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3596,24.35940271,89.25331059,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3597,24.74036168,89.82325137,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3598,24.74037107,89.82308474,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3599,24.64582253,90.00904354,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3600,24.39567783,88.9515639,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3601,24.39742918,88.9524239,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3602,23.92739112,89.15146148,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3603,24.02605333,89.41386277,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3604,24.71792961,89.94201244,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3605,23.65691376,88.81646351,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3606,25.21979594,89.30255216,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3607,23.9895929,88.89393707,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3608,24.49501125,89.58338695,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3609,24.06979977,90.08586272,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3610,24.12524772,90.19040094,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3611,24.91033476,89.37708052,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3612,24.91040519,89.37714502,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3613,24.75580766,89.96117041,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3614,23.68067296,88.81091906,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3615,25.19079753,89.8972774,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3616,24.44442031,88.88879054,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3617,24.53366279,89.56883772,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3618,23.77060449,88.69125904,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3619,24.31643633,89.51391471,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3620,24.2450932,90.1023913,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3621,25.04809916,90.01421514,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3622,24.11251099,90.09654285,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3623,24.01509403,89.08996463,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3624,23.72026719,88.90110836,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3625,23.95904973,89.59203437,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3626,24.43216011,88.86385776,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3627,24.4069719,88.65532826,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3628,24.43637942,88.85249633,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3629,24.39466633,88.94037739,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3630,24.67118097,88.67286347,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3631,24.5850223,89.44886062,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3632,24.24521168,89.23574144,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3633,23.88253441,89.1779957,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3634,24.02422077,89.85333449,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3635,23.76767667,88.62321762,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3636,25.9946982,89.68346771,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3637,24.23365335,89.41621826,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3638,23.90468752,89.03546947,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3639,23.89994214,89.20992779,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3640,23.89954304,89.21222291,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3641,24.77756536,89.40623883,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3642,23.81035332,88.90652662,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3643,24.25440434,89.33752398,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3644,24.11065183,90.17317211,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3645,24.11004613,90.17511249,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3646,24.94690845,89.42275,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3647,24.61488623,89.44904653,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3648,24.27586536,89.34297591,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3649,24.7776603,89.87719158,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3650,24.35539204,89.9601031,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3651,24.08658808,90.11138976,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-3652,24.08691206,90.10906776,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
