OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
91,4.000000000000000,0.000277777777778,778,1590,812,1128.500000000000000,350.765234879399088,4514.000000000000000,4,778,1,25.0000000,778,1,25.0000000,799,1590
92,4.000000000000000,0.000277777777778,162,7614,7452,3216.750000000000000,3166.508280030229344,12867.000000000000000,4,162,1,25.0000000,162,1,25.0000000,250,7614
93,4.000000000000000,0.000277777777778,375,630,255,476.750000000000000,94.027589036409950,1907.000000000000000,4,375,1,25.0000000,375,1,25.0000000,441,630
94,4.000000000000000,0.000277777777778,25,42,17,29.250000000000000,7.361215932167728,117.000000000000000,2,25,3,75.0000000,42,1,25.0000000,25,42
95,4.000000000000000,0.000277777777778,327,1745,1418,750.500000000000000,577.123253733550428,3002.000000000000000,4,327,1,25.0000000,327,1,25.0000000,444,1745
96,4.000000000000000,0.000277777777778,685,3135,2450,1399.500000000000000,1006.464480247564438,5598.000000000000000,4,685,1,25.0000000,685,1,25.0000000,825,3135
97,3.000000000000000,0.000208333333333,5,954,949,327.333333333333371,443.181176896712941,982.000000000000000,3,5,1,33.3333015,5,1,33.3333015,23,954
98,4.000000000000000,0.000277777777778,30,1377,1347,565.750000000000000,506.106893353568125,2263.000000000000000,4,30,1,25.0000000,30,1,25.0000000,284,1377
99,5.000000000000000,0.000347222222222,250,2186,1936,1001.399999999999977,734.201498227836737,5007.000000000000000,5,250,1,20.0000000,250,1,20.0000000,661,2186
100,5.000000000000000,0.000347222222222,4,906,902,556.799999999999955,312.606717778105292,2784.000000000000000,5,4,1,20.0000000,4,1,20.0000000,543,906
101,4.000000000000000,0.000277777777778,213,820,607,425.250000000000000,233.587644150969595,1701.000000000000000,4,213,1,25.0000000,213,1,25.0000000,315,820
102,4.000000000000000,0.000277777777778,248,555,307,392.500000000000000,109.166157759628049,1570.000000000000000,4,248,1,25.0000000,248,1,25.0000000,373,555
103,4.000000000000000,0.000277777777778,516,665,149,576.250000000000000,57.815979625013703,2305.000000000000000,4,516,1,25.0000000,516,1,25.0000000,535,665
104,4.000000000000000,0.000277777777778,794,2274,1480,1861.250000000000000,619.062749242756468,7445.000000000000000,4,794,1,25.0000000,794,1,25.0000000,2120,2274
105,5.000000000000000,0.000347222222222,794,2274,1480,1824.799999999999955,558.484878935857978,9124.000000000000000,5,794,1,20.0000000,794,1,20.0000000,2120,2274
106,4.000000000000000,0.000277777777778,58,1733,1675,633.000000000000000,648.286587860646705,2532.000000000000000,4,58,1,25.0000000,58,1,25.0000000,334,1733
107,4.000000000000000,0.000277777777778,0,594,594,272.000000000000000,250.179935246614065,1088.000000000000000,4,0,1,25.0000000,0,1,25.0000000,58,594
108,4.000000000000000,0.000277777777778,62,2873,2811,1457.250000000000000,1128.533644824114390,5829.000000000000000,4,62,1,25.0000000,62,1,25.0000000,691,2873
109,3.000000000000000,0.000208333333333,226,1116,890,716.666666666666742,369.035981383327339,2150.000000000000000,3,226,1,33.3333015,226,1,33.3333015,808,1116
110,4.000000000000000,0.000277777777778,199,791,592,581.000000000000000,239.976040470710331,2324.000000000000000,4,199,1,25.0000000,199,1,25.0000000,554,791
111,4.000000000000000,0.000277777777778,617,1411,794,863.750000000000000,318.590155999836270,3455.000000000000000,4,617,1,25.0000000,617,1,25.0000000,698,1411
112,4.000000000000000,0.000277777777778,617,1411,794,912.000000000000000,304.120042088646301,3648.000000000000000,4,617,1,25.0000000,617,1,25.0000000,729,1411
113,4.000000000000000,0.000277777777778,5,598,593,195.500000000000000,236.669072757722205,782.000000000000000,4,5,1,25.0000000,5,1,25.0000000,49,598
114,4.000000000000000,0.000277777777778,324,1487,1163,781.000000000000000,439.121281652347193,3124.000000000000000,4,324,1,25.0000000,324,1,25.0000000,528,1487
115,4.000000000000000,0.000277777777778,5,1175,1170,539.250000000000000,531.067968813785683,2157.000000000000000,4,5,1,25.0000000,5,1,25.0000000,23,1175
116,4.000000000000000,0.000277777777778,266,1171,905,701.750000000000000,397.203584450090261,2807.000000000000000,4,266,1,25.0000000,266,1,25.0000000,353,1171
117,4.000000000000000,0.000277777777778,56,2416,2360,838.500000000000000,958.460614735942045,3354.000000000000000,4,56,1,25.0000000,56,1,25.0000000,82,2416
118,5.000000000000000,0.000347222222222,235,536,301,364.799999999999955,124.959833546624097,1824.000000000000000,5,235,1,20.0000000,235,1,20.0000000,290,536
119,4.000000000000000,0.000277777777778,352,3769,3417,1418.000000000000000,1371.056344575232970,5672.000000000000000,4,352,1,25.0000000,352,1,25.0000000,653,3769
120,4.000000000000000,0.000277777777778,199,1244,1045,832.000000000000000,403.412320089508398,3328.000000000000000,4,199,1,25.0000000,199,1,25.0000000,775,1244
121,4.000000000000000,0.000277777777778,1,426,425,214.750000000000000,178.022997109923978,859.000000000000000,4,1,1,25.0000000,1,1,25.0000000,81,426
122,3.000000000000000,0.000208333333333,1,351,350,144.333333333333343,149.740516301441346,433.000000000000000,3,1,1,33.3333015,1,1,33.3333015,81,351
123,4.000000000000000,0.000277777777778,360,1047,687,826.000000000000000,272.498623849736191,3304.000000000000000,4,360,1,25.0000000,360,1,25.0000000,926,1047
124,4.000000000000000,0.000277777777778,406,1173,767,677.000000000000000,311.090822751170208,2708.000000000000000,4,406,1,25.0000000,406,1,25.0000000,419,1173
125,4.000000000000000,0.000277777777778,61,970,909,462.750000000000000,336.375069676692874,1851.000000000000000,4,61,1,25.0000000,61,1,25.0000000,291,970
126,4.000000000000000,0.000277777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4,100.0000000,0,4,100.0000000,0,0
127,4.000000000000000,0.000277777777778,867,4824,3957,2184.000000000000000,1576.766152604754552,8736.000000000000000,4,867,1,25.0000000,867,1,25.0000000,1095,4824
128,4.000000000000000,0.000277777777778,609,1950,1341,1090.000000000000000,528.782091224731289,4360.000000000000000,4,609,1,25.0000000,609,1,25.0000000,706,1950
129,5.000000000000000,0.000347222222222,706,4824,4118,1888.400000000000091,1529.205885418964726,9442.000000000000000,5,706,1,20.0000000,706,1,20.0000000,1095,4824
130,3.000000000000000,0.000208333333333,641,1354,713,1031.333333333333258,294.987382027698857,3094.000000000000000,3,641,1,33.3333015,641,1,33.3333015,1099,1354
131,4.000000000000000,0.000277777777778,842,1771,929,1369.250000000000000,383.314736867759905,5477.000000000000000,4,842,1,25.0000000,842,1,25.0000000,1167,1771
132,5.000000000000000,0.000347222222222,169,4819,4650,1460.800000000000182,1714.592709654394866,7304.000000000000000,5,169,1,20.0000000,169,1,20.0000000,642,4819
133,4.000000000000000,0.000277777777778,0,758,758,396.500000000000000,281.437826171252254,1586.000000000000000,4,0,1,25.0000000,0,1,25.0000000,295,758
134,4.000000000000000,0.000277777777778,937,13766,12829,8783.750000000000000,4760.212514951407684,35135.000000000000000,4,937,1,25.0000000,937,1,25.0000000,9950,13766
135,4.000000000000000,0.000277777777778,122,1214,1092,570.750000000000000,406.862000560386548,2283.000000000000000,4,122,1,25.0000000,122,1,25.0000000,355,1214
136,3.000000000000000,0.000208333333333,465,584,119,516.666666666666629,49.828595092465633,1550.000000000000000,3,465,1,33.3333015,465,1,33.3333015,501,584
137,4.000000000000000,0.000277777777778,465,3256,2791,1201.500000000000000,1186.950820379682000,4806.000000000000000,4,465,1,25.0000000,465,1,25.0000000,501,3256
138,5.000000000000000,0.000347222222222,1035,5895,4860,3138.400000000000091,1648.773556313904464,15692.000000000000000,5,1035,1,20.0000000,1035,1,20.0000000,3203,5895
139,4.000000000000000,0.000277777777778,0,649,649,267.000000000000000,273.626570347252652,1068.000000000000000,4,0,1,25.0000000,0,1,25.0000000,15,649
140,4.000000000000000,0.000277777777778,0,649,649,267.000000000000000,273.626570347252652,1068.000000000000000,4,0,1,25.0000000,0,1,25.0000000,15,649
141,6.000000000000000,0.000416666666667,44,1740,1696,553.666666666666742,549.351334656510062,3322.000000000000000,6,44,1,16.6667004,44,1,16.6667004,410,451
142,4.000000000000000,0.000277777777778,489,6812,6323,3249.000000000000000,2794.547637811887398,12996.000000000000000,4,489,1,25.0000000,489,1,25.0000000,545,6812
143,4.000000000000000,0.000277777777778,427,1745,1318,990.500000000000000,572.679011314366221,3962.000000000000000,4,427,1,25.0000000,427,1,25.0000000,444,1745
144,4.000000000000000,0.000277777777778,0,9,9,3.250000000000000,3.699662146737186,13.000000000000000,3,0,2,50.0000000,4,1,25.0000000,0,9
145,4.000000000000000,0.000277777777778,228,454,226,340.750000000000000,88.406377032429063,1363.000000000000000,4,228,1,25.0000000,228,1,25.0000000,287,454
146,3.000000000000000,0.000208333333333,205,2996,2791,1963.666666666666515,1249.824076509258930,5891.000000000000000,3,205,1,33.3333015,205,1,33.3333015,2690,2996
147,3.000000000000000,0.000208333333333,191,1208,1017,686.333333333333371,415.605849600582758,2059.000000000000000,3,191,1,33.3333015,191,1,33.3333015,660,1208
148,4.000000000000000,0.000277777777778,284,2003,1719,812.250000000000000,692.342897342061292,3249.000000000000000,4,284,1,25.0000000,284,1,25.0000000,459,2003
149,4.000000000000000,0.000277777777778,281,850,569,687.000000000000000,235.181844537370722,2748.000000000000000,4,281,1,25.0000000,281,1,25.0000000,796,850
150,4.000000000000000,0.000277777777778,281,850,569,687.000000000000000,235.181844537370722,2748.000000000000000,4,281,1,25.0000000,281,1,25.0000000,796,850
151,5.000000000000000,0.000347222222222,0,837,837,453.000000000000000,366.708058269790399,2265.000000000000000,5,0,1,20.0000000,0,1,20.0000000,687,837
152,4.000000000000000,0.000277777777778,616,2274,1658,1340.750000000000000,672.600689488198441,5363.000000000000000,4,616,1,25.0000000,616,1,25.0000000,794,2274
153,4.000000000000000,0.000277777777778,241,432,191,332.000000000000000,74.635782303128565,1328.000000000000000,4,241,1,25.0000000,241,1,25.0000000,283,432
154,3.000000000000000,0.000208333333333,1008,2032,1024,1422.333333333333258,440.272895170963523,4267.000000000000000,3,1008,1,33.3333015,1008,1,33.3333015,1227,2032
155,4.000000000000000,0.000277777777778,92,807,715,373.750000000000000,263.956790971552778,1495.000000000000000,4,92,1,25.0000000,92,1,25.0000000,290,807
156,4.000000000000000,0.000277777777778,140,2385,2245,1350.500000000000000,817.846104105167228,5402.000000000000000,4,140,1,25.0000000,140,1,25.0000000,1189,2385
157,4.000000000000000,0.000277777777778,133,909,776,594.250000000000000,302.030937984836271,2377.000000000000000,4,133,1,25.0000000,133,1,25.0000000,522,909
158,3.000000000000000,0.000208333333333,620,1621,1001,1180.666666666666742,417.420917327129416,3542.000000000000000,3,620,1,33.3333015,620,1,33.3333015,1301,1621
159,5.000000000000000,0.000347222222222,329,2320,1991,1004.799999999999955,701.078141151184468,5024.000000000000000,5,329,1,20.0000000,329,1,20.0000000,859,2320
160,4.000000000000000,0.000277777777778,98,537,439,317.750000000000000,179.317281654613538,1271.000000000000000,4,98,1,25.0000000,98,1,25.0000000,191,537
161,3.000000000000000,0.000208333333333,410,1197,787,679.333333333333371,366.145993954445601,2038.000000000000000,3,410,1,33.3333015,410,1,33.3333015,431,1197
162,3.000000000000000,0.000208333333333,577,1698,1121,1068.333333333333258,467.983143096225490,3205.000000000000000,3,577,1,33.3333015,577,1,33.3333015,930,1698
163,3.000000000000000,0.000208333333333,577,1698,1121,1068.333333333333258,467.983143096225490,3205.000000000000000,3,577,1,33.3333015,577,1,33.3333015,930,1698
164,3.000000000000000,0.000208333333333,195,551,356,366.333333333333371,145.641874320387529,1099.000000000000000,3,195,1,33.3333015,195,1,33.3333015,353,551
165,4.000000000000000,0.000277777777778,837,1556,719,1077.000000000000000,287.030486185701193,4308.000000000000000,4,837,1,25.0000000,837,1,25.0000000,874,1556
166,2.000000000000000,0.000138888888889,121,498,377,309.500000000000000,188.500000000000000,619.000000000000000,2,121,1,50.0000000,121,1,50.0000000,121,498
167,3.000000000000000,0.000208333333333,84,2270,2186,1170.000000000000000,892.485667485291629,3510.000000000000000,3,84,1,33.3333015,84,1,33.3333015,1156,2270
168,4.000000000000000,0.000277777777778,156,741,585,407.750000000000000,211.732584880079344,1631.000000000000000,4,156,1,25.0000000,156,1,25.0000000,339,741
169,4.000000000000000,0.000277777777778,156,741,585,407.750000000000000,211.732584880079344,1631.000000000000000,4,156,1,25.0000000,156,1,25.0000000,339,741
170,4.000000000000000,0.000277777777778,2106,2701,595,2443.000000000000000,214.859256258602898,9772.000000000000000,4,2106,1,25.0000000,2106,1,25.0000000,2456,2701
171,4.000000000000000,0.000277777777778,608,1579,971,1014.000000000000000,353.088515814377615,4056.000000000000000,4,608,1,25.0000000,608,1,25.0000000,903,1579
172,4.000000000000000,0.000277777777778,318,1753,1435,1022.500000000000000,519.591426026257636,4090.000000000000000,4,318,1,25.0000000,318,1,25.0000000,852,1753
173,5.000000000000000,0.000347222222222,322,802,480,455.000000000000000,176.218046748907085,2275.000000000000000,5,322,1,20.0000000,322,1,20.0000000,394,802
174,4.000000000000000,0.000277777777778,764,1228,464,944.750000000000000,184.918056176242573,3779.000000000000000,4,764,1,25.0000000,764,1,25.0000000,797,1228
175,4.000000000000000,0.000277777777778,598,3243,2645,1514.750000000000000,1022.847343204253548,6059.000000000000000,4,598,1,25.0000000,598,1,25.0000000,990,3243
176,4.000000000000000,0.000277777777778,764,1228,464,944.750000000000000,184.918056176242573,3779.000000000000000,4,764,1,25.0000000,764,1,25.0000000,797,1228
177,5.000000000000000,0.000347222222222,523,3243,2720,1356.200000000000045,971.337099054699934,6781.000000000000000,5,523,1,20.0000000,523,1,20.0000000,990,3243
178,4.000000000000000,0.000277777777778,6,327,321,151.250000000000000,145.523838253394075,605.000000000000000,4,6,1,25.0000000,6,1,25.0000000,9,327
179,3.000000000000000,0.000208333333333,177,1800,1623,892.000000000000000,676.495380619853108,2676.000000000000000,3,177,1,33.3333015,177,1,33.3333015,699,1800
180,6.000000000000000,0.000416666666667,130,4095,3965,1143.666666666666515,1338.520534852649234,6862.000000000000000,6,130,1,16.6667004,130,1,16.6667004,616,825
181,4.000000000000000,0.000277777777778,166,1960,1794,1321.000000000000000,685.615781615330093,5284.000000000000000,4,166,1,25.0000000,166,1,25.0000000,1530,1960
182,5.000000000000000,0.000347222222222,513,979,466,709.000000000000000,177.339222959840441,3545.000000000000000,5,513,1,20.0000000,513,1,20.0000000,621,979
183,4.000000000000000,0.000277777777778,794,3612,2818,1901.750000000000000,1144.636705465974501,7607.000000000000000,4,794,1,25.0000000,794,1,25.0000000,927,3612
184,4.000000000000000,0.000277777777778,104,868,764,530.000000000000000,317.631862381594203,2120.000000000000000,4,104,1,25.0000000,104,1,25.0000000,346,868
185,4.000000000000000,0.000277777777778,48,721,673,313.250000000000000,281.717389417124934,1253.000000000000000,4,48,1,25.0000000,48,1,25.0000000,54,721
186,4.000000000000000,0.000277777777778,431,848,417,686.250000000000000,162.830241355836620,2745.000000000000000,4,431,1,25.0000000,431,1,25.0000000,661,848
187,3.000000000000000,0.000208333333333,485,851,366,690.333333333333371,152.720514520988843,2071.000000000000000,3,485,1,33.3333015,485,1,33.3333015,735,851
188,4.000000000000000,0.000277777777778,212,4533,4321,2000.250000000000227,1574.540627452972558,8001.000000000000000,4,212,1,25.0000000,212,1,25.0000000,1512,4533
189,4.000000000000000,0.000277777777778,324,624,300,512.250000000000000,113.045068446173275,2049.000000000000000,4,324,1,25.0000000,324,1,25.0000000,539,624
190,4.000000000000000,0.000277777777778,406,1831,1425,972.250000000000000,594.663928198104145,3889.000000000000000,4,406,1,25.0000000,406,1,25.0000000,430,1831
191,4.000000000000000,0.000277777777778,22,278,256,130.500000000000000,92.718660473499071,522.000000000000000,4,22,1,25.0000000,22,1,25.0000000,104,278
192,5.000000000000000,0.000347222222222,677,4344,3667,1619.000000000000000,1373.629935608568530,8095.000000000000000,4,1126,2,40.0000000,677,1,20.0000000,1126,4344
193,4.000000000000000,0.000277777777778,1239,15922,14683,8576.250000000000000,6586.972535808844441,34305.000000000000000,4,1239,1,25.0000000,1239,1,25.0000000,2838,15922
194,4.000000000000000,0.000277777777778,240,1228,988,563.250000000000000,389.863678097870491,2253.000000000000000,4,240,1,25.0000000,240,1,25.0000000,352,1228
195,4.000000000000000,0.000277777777778,536,4355,3819,2365.250000000000000,1725.002373186773411,9461.000000000000000,4,536,1,25.0000000,536,1,25.0000000,771,4355
196,4.000000000000000,0.000277777777778,183,494,311,334.000000000000000,145.449303882830606,1336.000000000000000,4,183,1,25.0000000,183,1,25.0000000,195,494
197,4.000000000000000,0.000277777777778,646,1475,829,1061.500000000000000,305.429615459928812,4246.000000000000000,4,646,1,25.0000000,646,1,25.0000000,941,1475
198,4.000000000000000,0.000277777777778,6,1019,1013,373.000000000000000,407.985906619334116,1492.000000000000000,4,6,1,25.0000000,6,1,25.0000000,40,1019
199,4.000000000000000,0.000277777777778,6,1019,1013,373.000000000000000,407.985906619334116,1492.000000000000000,4,6,1,25.0000000,6,1,25.0000000,40,1019
200,4.000000000000000,0.000277777777778,392,510,118,458.500000000000000,43.095823463532980,1834.000000000000000,4,392,1,25.0000000,392,1,25.0000000,455,510
201,4.000000000000000,0.000277777777778,27,1299,1272,362.000000000000000,541.517312742630565,1448.000000000000000,4,27,1,25.0000000,27,1,25.0000000,33,1299
202,4.000000000000000,0.000277777777778,32,1012,980,513.500000000000000,347.917734529299310,2054.000000000000000,4,32,1,25.0000000,32,1,25.0000000,462,1012
203,3.000000000000000,0.000208333333333,1,82,81,33.000000000000000,35.185224171518364,99.000000000000000,3,1,1,33.3333015,1,1,33.3333015,16,82
204,4.000000000000000,0.000277777777778,55,2891,2836,997.500000000000000,1112.792321145324877,3990.000000000000000,4,55,1,25.0000000,55,1,25.0000000,405,2891
205,3.000000000000000,0.000208333333333,189,407,218,268.666666666666686,98.191423024394325,806.000000000000000,3,189,1,33.3333015,189,1,33.3333015,210,407
206,4.000000000000000,0.000277777777778,446,1276,830,938.000000000000000,352.201646787745744,3752.000000000000000,4,446,1,25.0000000,446,1,25.0000000,762,1276
207,3.000000000000000,0.000208333333333,16,106,90,46.000000000000000,42.426406871192853,138.000000000000000,2,16,2,66.6667023,106,1,33.3333015,16,106
208,4.000000000000000,0.000277777777778,325,1832,1507,845.000000000000000,607.276296260606614,3380.000000000000000,4,325,1,25.0000000,325,1,25.0000000,365,1832
209,4.000000000000000,0.000277777777778,352,605,253,470.500000000000000,89.962492184243089,1882.000000000000000,4,352,1,25.0000000,352,1,25.0000000,455,605
210,6.000000000000000,0.000416666666667,447,3656,3209,1051.500000000000000,1168.372764432082477,6309.000000000000000,6,447,1,16.6667004,447,1,16.6667004,503,727
211,4.000000000000000,0.000277777777778,366,2001,1635,1193.250000000000000,579.017001045737857,4773.000000000000000,4,366,1,25.0000000,366,1,25.0000000,1158,2001
212,4.000000000000000,0.000277777777778,598,3243,2645,1514.750000000000000,1022.847343204253548,6059.000000000000000,4,598,1,25.0000000,598,1,25.0000000,990,3243
213,4.000000000000000,0.000277777777778,0,2437,2437,849.000000000000000,993.368763350247491,3396.000000000000000,4,0,1,25.0000000,0,1,25.0000000,15,2437
214,4.000000000000000,0.000277777777778,263,1697,1434,1061.000000000000000,555.522726807823801,4244.000000000000000,4,263,1,25.0000000,263,1,25.0000000,842,1697
215,4.000000000000000,0.000277777777778,921,4144,3223,2430.250000000000000,1329.948001803078114,9721.000000000000000,4,921,1,25.0000000,921,1,25.0000000,1369,4144
216,4.000000000000000,0.000277777777778,602,2598,1996,1336.750000000000000,770.478868950992023,5347.000000000000000,4,602,1,25.0000000,602,1,25.0000000,844,2598
217,5.000000000000000,0.000347222222222,43,261,218,182.199999999999989,79.159080338265682,911.000000000000000,5,43,1,20.0000000,43,1,20.0000000,214,261
218,4.000000000000000,0.000277777777778,510,893,383,667.000000000000000,155.818805026864453,2668.000000000000000,4,510,1,25.0000000,510,1,25.0000000,535,893
219,4.000000000000000,0.000277777777778,595,11574,10979,4400.000000000000000,4384.372418032026872,17600.000000000000000,4,595,1,25.0000000,595,1,25.0000000,1092,11574
220,4.000000000000000,0.000277777777778,1006,2063,1057,1487.750000000000000,378.694715437118305,5951.000000000000000,4,1006,1,25.0000000,1006,1,25.0000000,1385,2063
221,4.000000000000000,0.000277777777778,430,5305,4875,2094.750000000000000,1987.406271374828748,8379.000000000000000,4,430,1,25.0000000,430,1,25.0000000,448,5305
222,4.000000000000000,0.000277777777778,430,2711,2281,1521.500000000000000,956.293495742807977,6086.000000000000000,4,430,1,25.0000000,430,1,25.0000000,749,2711
223,4.000000000000000,0.000277777777778,203,938,735,594.000000000000000,263.451133988829156,2376.000000000000000,4,203,1,25.0000000,203,1,25.0000000,566,938
224,4.000000000000000,0.000277777777778,334,1760,1426,1200.750000000000000,534.159795847647160,4803.000000000000000,4,334,1,25.0000000,334,1,25.0000000,1232,1760
225,3.000000000000000,0.000208333333333,177,713,536,433.333333333333314,219.442222210970357,1300.000000000000000,3,177,1,33.3333015,177,1,33.3333015,410,713
226,4.000000000000000,0.000277777777778,122,2297,2175,841.500000000000000,856.605656063512129,3366.000000000000000,4,122,1,25.0000000,122,1,25.0000000,355,2297
227,5.000000000000000,0.000347222222222,8,439,431,111.600000000000009,164.655519190824549,558.000000000000000,5,8,1,20.0000000,8,1,20.0000000,34,439
228,4.000000000000000,0.000277777777778,64046,94332,30286,74711.500000000000000,11892.140629424124199,298846.000000000000000,4,64046,1,25.0000000,64046,1,25.0000000,66568,94332
229,4.000000000000000,0.000277777777778,29,1293,1264,347.250000000000000,546.034969118279037,1389.000000000000000,4,29,1,25.0000000,29,1,25.0000000,31,1293
230,4.000000000000000,0.000277777777778,316,830,514,542.000000000000000,187.579316557023418,2168.000000000000000,4,316,1,25.0000000,316,1,25.0000000,462,830
231,3.000000000000000,0.000208333333333,47,1973,1926,741.666666666666742,873.070189363693430,2225.000000000000000,3,47,1,33.3333015,47,1,33.3333015,205,1973
232,4.000000000000000,0.000277777777778,1007,1969,962,1434.250000000000000,406.490697925549114,5737.000000000000000,4,1007,1,25.0000000,1007,1,25.0000000,1075,1969
233,4.000000000000000,0.000277777777778,1007,1969,962,1434.250000000000000,406.490697925549114,5737.000000000000000,4,1007,1,25.0000000,1007,1,25.0000000,1075,1969
234,4.000000000000000,0.000277777777778,31,3886,3855,2086.750000000000000,1534.684556350261801,8347.000000000000000,4,31,1,25.0000000,31,1,25.0000000,1234,3886
235,4.000000000000000,0.000277777777778,425,5515,5090,1906.750000000000000,2093.335660494990861,7627.000000000000000,4,425,1,25.0000000,425,1,25.0000000,682,5515
236,4.000000000000000,0.000277777777778,19,2460,2441,1150.750000000000000,912.297751559215499,4603.000000000000000,4,19,1,25.0000000,19,1,25.0000000,663,2460
237,4.000000000000000,0.000277777777778,1047,2651,1604,1910.000000000000000,730.298226753974859,7640.000000000000000,4,1047,1,25.0000000,1047,1,25.0000000,1326,2651
238,4.000000000000000,0.000277777777778,25,28,3,25.750000000000000,1.299038105676658,103.000000000000000,2,25,3,75.0000000,28,1,25.0000000,25,28
239,4.000000000000000,0.000277777777778,731,2789,2058,1432.750000000000000,814.154891590046304,5731.000000000000000,4,731,1,25.0000000,731,1,25.0000000,876,2789
240,4.000000000000000,0.000277777777778,117,1146,1029,731.250000000000000,385.457114994651533,2925.000000000000000,4,117,1,25.0000000,117,1,25.0000000,719,1146
241,4.000000000000000,0.000277777777778,500,716,216,610.750000000000000,100.586716319800402,2443.000000000000000,4,500,1,25.0000000,500,1,25.0000000,521,716
242,5.000000000000000,0.000347222222222,1075,29662,28587,8721.399999999999636,11036.046875580042979,43607.000000000000000,5,1075,1,20.0000000,1075,1,20.0000000,1477,29662
243,4.000000000000000,0.000277777777778,464,1567,1103,1031.250000000000000,429.630291646201329,4125.000000000000000,4,464,1,25.0000000,464,1,25.0000000,793,1567
244,4.000000000000000,0.000277777777778,59,863,804,391.500000000000000,343.721907943034694,1566.000000000000000,4,59,1,25.0000000,59,1,25.0000000,67,863
245,4.000000000000000,0.000277777777778,0,174,174,80.750000000000000,81.232305765625043,323.000000000000000,3,0,2,50.0000000,149,1,25.0000000,0,174
246,4.000000000000000,0.000277777777778,0,174,174,80.750000000000000,81.232305765625043,323.000000000000000,3,0,2,50.0000000,149,1,25.0000000,0,174
247,3.000000000000000,0.000208333333333,53,256,203,173.333333333333343,87.049155972677610,520.000000000000000,3,53,1,33.3333015,53,1,33.3333015,211,256
248,4.000000000000000,0.000277777777778,35,1842,1807,636.250000000000000,718.256004151723005,2545.000000000000000,4,35,1,25.0000000,35,1,25.0000000,153,1842
249,4.000000000000000,0.000277777777778,333,4531,4198,2137.750000000000000,1651.099236115140457,8551.000000000000000,4,333,1,25.0000000,333,1,25.0000000,909,4531
250,4.000000000000000,0.000277777777778,436,1128,692,761.500000000000000,292.558968414916308,3046.000000000000000,4,436,1,25.0000000,436,1,25.0000000,516,1128
251,4.000000000000000,0.000277777777778,433,1439,1006,807.500000000000000,401.331222308955148,3230.000000000000000,4,433,1,25.0000000,433,1,25.0000000,489,1439
252,4.000000000000000,0.000277777777778,0,227,227,104.000000000000000,82.507575409776763,416.000000000000000,4,0,1,25.0000000,0,1,25.0000000,71,227
253,4.000000000000000,0.000277777777778,0,227,227,104.000000000000000,82.507575409776763,416.000000000000000,4,0,1,25.0000000,0,1,25.0000000,71,227
254,4.000000000000000,0.000277777777778,0,227,227,104.000000000000000,82.507575409776763,416.000000000000000,4,0,1,25.0000000,0,1,25.0000000,71,227
255,3.000000000000000,0.000208333333333,1041,2265,1224,1462.000000000000000,568.029928788967936,4386.000000000000000,3,1041,1,33.3333015,1041,1,33.3333015,1080,2265
256,4.000000000000000,0.000277777777778,209,499,290,320.250000000000000,114.615389455343205,1281.000000000000000,4,209,1,25.0000000,209,1,25.0000000,232,499
257,4.000000000000000,0.000277777777778,176,3140,2964,1302.250000000000000,1109.475636280490789,5209.000000000000000,4,176,1,25.0000000,176,1,25.0000000,835,3140
258,3.000000000000000,0.000208333333333,714,4418,3704,2052.333333333333485,1677.590401604502404,6157.000000000000000,3,714,1,33.3333015,714,1,33.3333015,1025,4418
259,4.000000000000000,0.000277777777778,62,2873,2811,1457.250000000000000,1128.533644824114390,5829.000000000000000,4,62,1,25.0000000,62,1,25.0000000,691,2873
260,4.000000000000000,0.000277777777778,444,720,276,522.000000000000000,114.919537068333170,2088.000000000000000,4,444,1,25.0000000,444,1,25.0000000,449,720
261,5.000000000000000,0.000347222222222,0,986,986,230.400000000000006,379.457296675133136,1152.000000000000000,5,0,1,20.0000000,0,1,20.0000000,38,986
262,4.000000000000000,0.000277777777778,399,1005,606,707.250000000000000,214.317958883524284,2829.000000000000000,4,399,1,25.0000000,399,1,25.0000000,712,1005
263,4.000000000000000,0.000277777777778,160,3196,3036,1148.250000000000000,1234.057205926856568,4593.000000000000000,4,160,1,25.0000000,160,1,25.0000000,194,3196
264,4.000000000000000,0.000277777777778,391,1911,1520,1107.000000000000000,544.780689819306986,4428.000000000000000,4,391,1,25.0000000,391,1,25.0000000,953,1911
265,4.000000000000000,0.000277777777778,265,1071,806,774.750000000000000,309.197651187715223,3099.000000000000000,4,265,1,25.0000000,265,1,25.0000000,804,1071
266,4.000000000000000,0.000277777777778,538,3332,2794,2108.500000000000000,1124.130219325145617,8434.000000000000000,4,538,1,25.0000000,538,1,25.0000000,1564,3332
267,3.000000000000000,0.000208333333333,221,972,751,686.000000000000000,331.693633744554518,2058.000000000000000,3,221,1,33.3333015,221,1,33.3333015,865,972
268,3.000000000000000,0.000208333333333,108,1847,1739,696.333333333333258,813.713435771805166,2089.000000000000000,3,108,1,33.3333015,108,1,33.3333015,134,1847
