brickid,state,latitude,longitude
BKP-604,Punjab,73.51799491,32.54406267
BKP-605,Punjab,73.51958069,32.43204353
BKP-606,Punjab,73.51822516,32.36561098
BKP-607,Punjab,73.51713021,32.35167062
BKP-608,Punjab,73.51633745,32.51165833
BKP-609,Punjab,73.52158885,32.4973015
BKP-610,Punjab,73.52227007,32.60272878
BKP-611,Punjab,73.51722454,32.60011832
BKP-612,Punjab,73.5186319,32.59969697
BKP-613,Punjab,73.52738111,32.58298456
BKP-614,Punjab,73.52082229,32.58846653
BKP-615,Punjab,73.5248702,31.63603324
BKP-616,Punjab,73.52450089,31.63605919
BKP-617,Punjab,73.5329018,31.64654952
BKP-618,Punjab,73.53276539,31.64665931
BKP-619,Punjab,73.52851111,31.58745356
BKP-620,Punjab,73.52765141,31.861177
BKP-621,Punjab,73.52701168,32.50483787
BKP-622,Punjab,73.52560205,32.49230434
BKP-623,Punjab,73.5265221,32.48986295
BKP-624,Punjab,73.53527122,31.05812096
BKP-625,Punjab,73.53889027,31.25268273
BKP-626,Punjab,73.53766682,31.30716351
BKP-627,Punjab,73.52512971,30.99380868
BKP-628,Punjab,73.53168741,30.94525474
BKP-629,Punjab,73.53042504,30.81174854
BKP-630,Punjab,73.53135161,30.80932039
BKP-631,Punjab,73.52678337,30.80882975
BKP-632,Punjab,73.53030064,30.80925542
BKP-633,Punjab,73.52989506,31.26408822
BKP-634,Punjab,73.54089514,30.49304282
BKP-635,Punjab,73.54031124,30.49290808
BKP-636,Punjab,73.54201804,30.49272841
BKP-637,Punjab,73.54156888,30.49218943
BKP-638,Punjab,73.54094006,30.4915606
BKP-639,Punjab,73.53312472,32.59438194
BKP-640,Punjab,73.53532151,32.60675419
BKP-641,Punjab,73.53451711,32.60525155
BKP-642,Punjab,73.53636682,32.60316909
BKP-643,Punjab,73.54210787,32.60287102
BKP-644,Punjab,73.54165526,32.598452
BKP-645,Punjab,73.48942775,31.37068957
BKP-646,Punjab,73.48808918,31.36565132
BKP-647,Punjab,73.49127705,32.63864124
BKP-648,Punjab,73.4843462,32.63547986
BKP-649,Punjab,73.49282303,31.30463802
BKP-650,Punjab,73.48926447,30.51065729
BKP-651,Punjab,73.48910727,30.51073964
BKP-652,Punjab,73.49682155,32.43367333
BKP-653,Punjab,73.49478911,32.53472632
BKP-654,Punjab,73.50112673,32.54901252
BKP-655,Punjab,73.50047096,32.56572568
BKP-656,Punjab,73.50243228,32.62842809
BKP-657,Punjab,73.49713494,32.06134615
BKP-658,Punjab,73.49415131,32.06063444
BKP-659,Punjab,73.50088418,33.39307406
BKP-660,Punjab,73.49905493,31.69881361
BKP-661,Punjab,73.50275807,31.87334378
BKP-662,Punjab,73.50328568,31.13824281
BKP-663,Punjab,73.49678258,31.30762984
BKP-664,Punjab,73.49465287,31.3057277
BKP-665,Punjab,73.4983674,31.30544174
BKP-666,Punjab,73.49718921,31.30532269
BKP-667,Punjab,73.49620396,30.97314743
BKP-668,Punjab,73.49737177,30.60411951
BKP-669,Punjab,73.49467682,30.6012449
BKP-670,Punjab,73.49530564,30.60061608
BKP-671,Punjab,73.50204301,30.46919255
BKP-672,Punjab,73.4951709,30.51581512
BKP-673,Punjab,73.50979846,32.06106713
BKP-674,Punjab,73.50604265,32.56747526
BKP-675,Punjab,73.50565873,32.50425846
BKP-676,Punjab,73.50664126,32.30864469
BKP-677,Punjab,73.5057261,33.30122132
BKP-678,Punjab,73.51140046,32.5940825
BKP-679,Punjab,73.50339865,32.33162472
BKP-680,Punjab,73.82310089,30.58619812
BKP-681,Punjab,73.81681268,30.58925239
BKP-682,Punjab,73.81923814,30.65226921
BKP-683,Punjab,73.81312959,30.71923861
BKP-684,Punjab,73.82065673,32.27562599
BKP-685,Punjab,73.81435515,32.4320692
BKP-686,Punjab,73.8141749,32.42925526
BKP-687,Punjab,73.82254693,32.43740883
BKP-688,Punjab,73.82261718,30.93610022
BKP-689,Punjab,73.82081468,30.96224637
BKP-690,Punjab,73.81773883,30.95909006
BKP-691,Punjab,73.82182502,30.94781429
BKP-692,Punjab,73.82232078,30.94484341
BKP-693,Punjab,73.81891025,32.75388231
BKP-694,Punjab,73.82207576,32.77341617
BKP-695,Punjab,73.81771956,32.76031788
BKP-696,Azad Kashmir,73.82107968,33.05943976
BKP-697,Azad Kashmir,73.82089567,33.18896813
BKP-698,Punjab,73.82642038,31.01346681
BKP-699,Punjab,73.82563646,31.0130703
BKP-700,Punjab,73.83286686,31.34840581
BKP-701,Azad Kashmir,73.84277899,33.06825323
BKP-702,Punjab,73.82314581,30.56886063
BKP-703,Punjab,73.8325332,30.56719875
BKP-704,Punjab,73.82772722,30.56639027
BKP-705,Punjab,73.82893994,30.55147823
BKP-706,Punjab,73.83203015,30.56065003
BKP-707,Punjab,73.83199421,30.5556554
BKP-708,Punjab,73.8325332,30.75827041
BKP-709,Punjab,73.82867045,30.57766412
BKP-710,Punjab,73.82313458,30.58623181
BKP-711,Punjab,73.82507718,30.58538964
BKP-712,Punjab,73.8301639,30.92023666
BKP-713,Punjab,73.82351636,31.00887792
BKP-714,Punjab,73.8237896,31.00613431
BKP-715,Punjab,73.82774967,30.95975291
BKP-716,Punjab,73.82681491,30.94694239
BKP-717,Punjab,73.82616226,31.04367463
BKP-718,Punjab,73.84017579,31.53048872
BKP-719,Punjab,73.8426589,31.52668088
BKP-720,Punjab,73.83558747,30.62981133
BKP-721,Punjab,73.83423879,30.94108728
BKP-722,Punjab,73.83720734,30.83732071
BKP-723,Punjab,73.83944304,30.73272053
BKP-724,Punjab,73.84039346,30.73275826
BKP-725,Punjab,73.83971972,31.62792944
BKP-726,Punjab,73.83904599,31.75365989
BKP-727,Punjab,73.83359971,31.04135345
BKP-728,Punjab,73.84299857,30.98987855
BKP-729,Punjab,73.83773984,30.9750309
BKP-730,Punjab,73.83954397,30.96440252
BKP-731,Punjab,73.83834755,30.96314918
BKP-732,Punjab,73.83468916,30.68716876
BKP-733,Punjab,73.84078599,30.74958605
BKP-734,Punjab,73.84258905,30.74605068
BKP-735,Punjab,73.84292241,30.9963181
BKP-736,Punjab,73.84217376,30.99397609
BKP-737,Punjab,73.8343478,31.08337316
BKP-738,Punjab,73.83688197,31.17306749
BKP-739,Punjab,73.83704225,31.16862832
BKP-740,Punjab,73.8389092,31.17597273
BKP-741,Punjab,73.83712822,31.17435508
BKP-742,Punjab,73.78580447,32.03047677
BKP-743,Punjab,73.78649454,32.27098844
BKP-744,Punjab,73.78996024,30.98921829
BKP-745,Punjab,73.84044961,30.5896454
BKP-746,Punjab,73.84169602,31.26788467
BKP-747,Punjab,73.83685634,31.35852244
BKP-748,Punjab,73.7864562,31.33250093
BKP-749,Punjab,73.78681867,31.30601694
BKP-750,Punjab,73.78971032,31.30199294
BKP-751,Punjab,73.78653946,31.53832249
BKP-752,Punjab,73.78793185,30.6659236
BKP-753,Punjab,73.78653304,30.7490691
BKP-754,Punjab,73.7850927,30.74684999
BKP-755,Punjab,73.7843835,30.78252493
BKP-756,Punjab,73.78829117,31.78773973
BKP-757,Punjab,73.7880666,31.78630242
BKP-758,Punjab,73.78405562,31.7860464
BKP-759,Punjab,73.78369479,31.78612276
BKP-760,Punjab,73.78492249,31.7859431
BKP-761,Punjab,73.78976497,31.77995526
BKP-762,Punjab,73.79391946,32.48901646
BKP-763,Punjab,73.79902604,32.77530264
BKP-764,Punjab,73.79879801,32.09165015
BKP-765,Punjab,73.80104725,30.48468849
BKP-766,Punjab,73.79754382,30.48114015
BKP-767,Punjab,73.7960299,30.68444211
BKP-768,Punjab,73.79579211,30.68447381
BKP-769,Punjab,73.79775156,30.75394166
BKP-770,Punjab,73.8007029,32.2742074
BKP-771,Punjab,73.81015954,32.11463105
BKP-772,Punjab,73.81094466,32.1128125
BKP-773,Punjab,73.81069723,32.28000614
BKP-774,Punjab,73.80877838,32.27996597
BKP-775,Azad Kashmir,73.81025498,33.18933615
BKP-776,Punjab,73.81056939,32.46740507
BKP-777,Punjab,73.81100957,32.47262653
BKP-778,Punjab,73.8062254,32.48395974
BKP-779,Punjab,73.80756532,32.48231975
BKP-780,Punjab,73.80543675,30.71725415
BKP-781,Punjab,73.80622941,30.70015503
BKP-782,Punjab,73.80836852,31.46434623
BKP-783,Punjab,73.80815813,31.47956558
BKP-784,Punjab,73.80759888,31.52429178
BKP-785,Punjab,73.80744775,31.52446598
BKP-786,Punjab,73.81312959,31.52785712
BKP-787,Punjab,73.80573774,31.75489989
BKP-788,Punjab,73.87787155,31.01976556
BKP-789,Punjab,73.8039407,31.73993921
BKP-790,Punjab,73.87604992,31.03443416
BKP-791,Punjab,73.87970037,31.03318156
BKP-792,Punjab,73.87402062,31.04129269
BKP-793,Punjab,73.87501154,31.03953991
BKP-794,Punjab,73.87680892,31.0390934
BKP-795,Punjab,73.87911085,31.02843873
BKP-796,Punjab,73.87954282,31.0239028
BKP-797,Punjab,73.89155252,31.89396551
BKP-798,Punjab,73.89137285,31.83445212
BKP-799,Punjab,73.88631833,31.82920596
BKP-800,Punjab,73.88687599,32.15602257
BKP-801,Punjab,73.8841345,32.10745014
BKP-802,Punjab,73.88552564,32.10522477
BKP-803,Punjab,73.8921454,31.20010379
BKP-804,Punjab,73.89188122,31.19576629
BKP-805,Punjab,73.89927803,32.37514809
BKP-806,Punjab,73.90008651,32.08732788
BKP-807,Punjab,73.89661464,32.14105077
BKP-808,Punjab,73.89613392,32.26021811
BKP-809,Punjab,73.89508803,32.25605074
BKP-810,Punjab,73.89650672,31.3806996
BKP-811,Punjab,73.84609776,32.19270026
BKP-812,Punjab,73.89930797,31.65681776
BKP-813,Punjab,73.90301986,31.73645629
BKP-814,Punjab,73.90051171,31.83450303
BKP-815,Punjab,73.84951136,32.2503721
BKP-816,Punjab,73.84785184,32.33558203
BKP-817,Punjab,73.84672658,32.33327163
BKP-818,Punjab,73.84409803,31.76796312
BKP-819,Punjab,73.90137893,30.75954979
BKP-820,Punjab,73.84385197,31.72854075
BKP-821,Punjab,73.84636726,31.72442647
BKP-822,Punjab,73.89845757,30.69641542
BKP-823,Punjab,73.84893644,31.75645141
BKP-824,Punjab,73.84330989,31.5405342
BKP-825,Punjab,73.84451313,31.52624554
BKP-826,Punjab,73.84654692,31.84514207
BKP-827,Punjab,73.84519945,31.74472926
BKP-828,Punjab,73.84613559,31.7446135
BKP-829,Punjab,73.84573844,31.68461313
BKP-830,Punjab,73.85072575,31.51525242
BKP-831,Punjab,73.85229614,31.51474171
BKP-832,Punjab,73.84661879,32.78682203
BKP-833,Punjab,73.84879271,32.78693582
BKP-834,Punjab,73.84922553,32.80060246
BKP-835,Punjab,73.8454939,32.92347475
BKP-836,Punjab,73.85094867,32.92240176
BKP-837,Punjab,73.8482106,30.74855962
BKP-838,Punjab,73.86136912,32.11505775
BKP-839,Punjab,73.855036,32.19665285
BKP-840,Punjab,73.86155458,31.98491269
BKP-841,Punjab,73.85872946,31.98131285
BKP-842,Punjab,73.85584448,31.97944021
BKP-843,Punjab,73.85326632,31.97830833
BKP-844,Punjab,73.84873496,30.72698658
BKP-845,Punjab,73.84666942,30.72657622
BKP-846,Punjab,73.85364361,32.07924304
BKP-847,Punjab,73.85494617,32.28091482
BKP-848,Punjab,73.85760219,32.26206517
BKP-849,Punjab,73.86225927,30.75771917
BKP-850,Punjab,73.86056438,30.71772645
BKP-851,Punjab,73.85473656,31.76195509
BKP-852,Punjab,73.85471546,31.74261776
BKP-853,Punjab,73.85579957,31.71376346
BKP-854,Punjab,73.85615889,31.72135423
BKP-855,Punjab,73.85536838,31.51112599
BKP-856,Punjab,73.87295739,32.65811741
BKP-857,Punjab,73.87195128,31.6085947
BKP-858,Punjab,73.86645359,31.98966304
BKP-859,Punjab,73.8726879,32.08265664
BKP-860,Punjab,73.87270945,31.18775315
BKP-861,Punjab,73.86968752,31.18332626
BKP-862,Punjab,73.86918447,30.55278079
BKP-863,Punjab,73.8676178,30.79466835
BKP-864,Punjab,73.8698582,30.70913257
BKP-865,Punjab,73.69782184,32.54840616
BKP-866,Punjab,73.70023973,32.54700763
BKP-867,Punjab,73.87059482,30.84624243
BKP-868,Punjab,73.69603901,31.42004485
BKP-869,Punjab,73.69792594,31.6051043
BKP-870,Punjab,73.70019938,31.60335453
BKP-871,Punjab,73.69990123,31.61294041
BKP-872,Punjab,73.69865642,31.60930223
BKP-873,Punjab,73.694765,31.48656413
BKP-874,Punjab,73.7028099,31.48319222
BKP-875,Azad Kashmir,73.69884642,33.33526747
BKP-876,Punjab,73.70274375,30.89723765
BKP-877,Punjab,73.69410282,30.16271946
BKP-878,Punjab,73.69812278,31.04465333
BKP-879,Punjab,73.70892502,32.87452156
BKP-880,Punjab,73.71153013,32.92267126
BKP-881,Punjab,73.7092476,32.97094345
BKP-882,Punjab,73.70533974,31.47590155
BKP-883,Punjab,73.70654448,32.9153949
BKP-884,Punjab,73.70623007,31.40537183
BKP-885,Punjab,73.71749228,30.43736059
BKP-886,Punjab,73.71493026,30.43715414
BKP-887,Punjab,73.70434361,30.43080455
BKP-888,Punjab,73.70425378,30.66682192
BKP-889,Punjab,73.70883519,30.49129111
BKP-890,Punjab,73.71289258,30.88088109
BKP-891,Punjab,73.70461984,30.90784664
BKP-892,Punjab,73.71296744,30.43963798
BKP-893,Punjab,73.70794096,30.43861309
BKP-894,Punjab,73.71167386,30.43817373
BKP-895,Punjab,73.71222882,30.43753692
BKP-896,Punjab,73.72033362,32.51196151
BKP-897,Punjab,73.72013899,32.4440339
BKP-898,Punjab,73.71583082,31.96575213
BKP-899,Punjab,73.71507848,32.01977457
BKP-900,Punjab,73.71639387,32.01719512
BKP-901,Punjab,73.71939039,32.0121052
BKP-902,Punjab,73.71494373,32.12590579
BKP-903,Punjab,73.6699022,32.24262683
BKP-904,Punjab,73.66775651,32.95295732
BKP-905,Punjab,73.67010834,33.04843776
BKP-906,Punjab,73.66889759,32.97141609
BKP-907,Punjab,73.6659556,30.45198982
BKP-908,Punjab,73.66424946,31.30375284
BKP-909,Punjab,73.6707214,31.41954787
BKP-910,Punjab,73.66930931,30.69110338
BKP-911,Punjab,73.66380264,31.05211833
BKP-912,Punjab,73.66471443,30.90772762
BKP-913,Punjab,73.66429372,30.90785488
BKP-914,Punjab,73.68109574,32.09646163
BKP-915,Punjab,73.68143657,32.09671527
BKP-916,Punjab,73.67904772,31.30937187
BKP-917,Punjab,73.67549871,31.30774292
BKP-918,Punjab,73.67613651,31.591907
BKP-919,Punjab,73.67749275,31.37467135
BKP-920,Punjab,73.67704606,31.63004048
BKP-921,Punjab,73.67999057,31.38301247
BKP-922,Punjab,73.68175323,31.38210771
BKP-923,Punjab,73.67445666,31.41486403
BKP-924,Punjab,73.67733426,31.57877662
BKP-925,Punjab,73.68151583,31.57461707
BKP-926,Punjab,73.67372453,31.57117837
BKP-927,Punjab,73.67697066,32.94702844
BKP-928,Punjab,73.6773471,31.70869226
BKP-929,Punjab,73.67721449,31.70900239
BKP-930,Punjab,73.67497868,31.70456571
BKP-931,Punjab,73.6768911,32.94676407
BKP-932,Punjab,73.68826377,30.68730351
BKP-933,Punjab,73.68759901,30.61931002
BKP-934,Punjab,73.69054349,32.5401736
BKP-935,Punjab,73.68718579,32.53630585
BKP-936,Punjab,73.68351509,32.53384478
BKP-937,Punjab,73.68930612,32.54268389
BKP-938,Punjab,73.68413152,32.93794262
BKP-939,Punjab,73.69068922,33.00190267
BKP-940,Punjab,73.68432465,32.93781236
BKP-941,Punjab,73.68502983,32.9377405
BKP-942,Punjab,73.68628747,32.93196882
BKP-943,Punjab,73.68539914,32.93143482
BKP-944,Punjab,73.68810977,32.95734409
BKP-945,Punjab,73.68498492,32.08961858
BKP-946,Punjab,73.6897909,32.01043209
BKP-947,Punjab,73.75497797,31.47251069
BKP-948,Punjab,73.75388784,31.41168142
BKP-949,Azad Kashmir,73.75425806,32.98426236
BKP-950,Punjab,73.75479899,30.42673219
BKP-951,Punjab,73.76217715,32.43655693
BKP-952,Punjab,73.77077403,32.88691831
BKP-953,Punjab,73.76000461,30.60444083
BKP-954,Punjab,73.76286649,32.44689748
BKP-955,Punjab,73.7589146,32.45858328
BKP-956,Punjab,73.76757268,31.60022522
BKP-957,Punjab,73.76668669,31.59115061
BKP-958,Punjab,73.77127646,31.59005918
BKP-959,Punjab,73.76958376,31.76384005
BKP-960,Punjab,73.76828293,31.76289901
BKP-961,Punjab,73.77299736,31.76249707
BKP-962,Punjab,73.77059436,31.76229345
BKP-963,Punjab,73.76462057,32.06540898
BKP-964,Punjab,73.76784327,32.07545888
BKP-965,Punjab,73.77206375,31.90403947
BKP-966,Punjab,73.76920197,30.19592504
BKP-967,Punjab,73.77001046,30.4194708
BKP-968,Punjab,73.76531444,31.02504062
BKP-969,Punjab,73.76517078,31.49710105
BKP-970,Punjab,73.76691769,30.61199902
BKP-971,Punjab,73.7754349,32.5484573
BKP-972,Punjab,73.77944277,32.27193167
BKP-973,Punjab,73.77903553,32.48974917
BKP-974,Punjab,73.77755631,32.26923672
BKP-975,Punjab,73.77587945,30.99671822
BKP-976,Punjab,73.77573028,31.02847303
BKP-977,Punjab,73.73219138,31.6862301
BKP-978,Punjab,73.73291004,30.83507637
BKP-979,Punjab,73.73086387,30.8674806
BKP-980,Punjab,73.72330234,30.86605755
BKP-981,Punjab,73.7314907,30.86587062
BKP-982,Punjab,73.73169731,30.85888172
BKP-983,Punjab,73.72947814,30.85668418
BKP-984,Punjab,73.72633237,30.85243453
BKP-985,Punjab,73.73080798,30.85060824
BKP-986,Punjab,73.73562994,32.59196647
BKP-987,Punjab,73.74117454,32.47948741
BKP-988,Punjab,73.73807799,32.45374804
BKP-989,Punjab,73.73931542,32.62068305
BKP-990,Punjab,73.73703587,32.96989056
BKP-991,Punjab,73.74243218,32.94054773
BKP-992,Punjab,73.7330897,32.07591927
BKP-993,Punjab,73.73353886,32.07582944
BKP-994,Punjab,73.73470667,32.93421461
BKP-995,Punjab,73.7380141,31.98939109
BKP-996,Punjab,73.73590212,31.98615684
BKP-997,Azad Kashmir,73.75044281,33.15955114
BKP-998,Punjab,73.73672379,30.43207172
BKP-999,Punjab,73.74144403,30.66978636
BKP-1000,Punjab,73.74144403,30.67257113
BKP-1001,Punjab,73.74447023,32.39381621
BKP-1002,Punjab,73.74499238,31.48887023
BKP-1003,Punjab,73.74488405,31.48860866
BKP-1004,Punjab,73.74671572,31.48070502
BKP-1005,Punjab,74.05383726,32.1780863
BKP-1006,Punjab,74.05721982,32.31624556
BKP-1007,Punjab,74.05414758,32.29879129
BKP-1008,Punjab,74.0589255,32.16266846
BKP-1009,Punjab,74.06118178,32.18911286
BKP-1010,Punjab,74.06088495,32.18897225
BKP-1011,Punjab,74.05810017,32.40887983
BKP-1012,Punjab,74.06110607,32.14089396
BKP-1013,Punjab,74.06024615,32.05264459
BKP-1014,Punjab,74.05475698,31.07218669
BKP-1015,Punjab,74.0624815,31.10047137
BKP-1016,Punjab,74.05733593,31.09359475
BKP-1017,Punjab,74.05661431,31.18083671
BKP-1018,Punjab,74.05450691,31.24677426
BKP-1019,Punjab,74.05803504,31.24338986
BKP-1020,Punjab,74.05632088,31.24247575
BKP-1021,Punjab,74.06208127,31.24133375
BKP-1022,Punjab,74.06068283,32.83204809
BKP-1023,Punjab,74.0615266,32.84552522
BKP-1024,Azad Kashmir,74.06003796,32.95265574
BKP-1025,Punjab,74.05711868,32.54115842
BKP-1026,Punjab,74.06226236,32.61951979
BKP-1027,Punjab,74.05446698,32.61409497
BKP-1028,Azad Kashmir,74.05816434,32.94646378
BKP-1029,Punjab,74.05782011,32.5316901
BKP-1030,Punjab,74.0540923,32.52400239
BKP-1031,Punjab,74.06205276,32.59519042
BKP-1032,Punjab,74.06007005,32.60613703
BKP-1033,Punjab,74.05752035,31.86547258
BKP-1034,Punjab,74.0533006,32.52348561
BKP-1035,Punjab,74.05468657,32.5224718
BKP-1036,Punjab,74.0532852,32.52091771
BKP-1037,Punjab,74.05405775,32.51658783
BKP-1038,Punjab,74.06510453,31.44455834
BKP-1039,Punjab,74.06852063,31.57591698
BKP-1040,Punjab,74.06723903,31.65894827
BKP-1041,Punjab,74.07039939,31.91854855
BKP-1042,Punjab,74.0654308,31.67929249
BKP-1043,Punjab,74.06800904,31.6968858
BKP-1044,Punjab,74.0806928,32.38842274
BKP-1045,Punjab,74.07871651,32.55993155
BKP-1046,Punjab,74.08208519,32.55993155
BKP-1047,Punjab,74.07758987,32.54997148
BKP-1048,Punjab,74.07321183,30.88511752
BKP-1049,Punjab,74.08293859,31.54276915
BKP-1050,Punjab,74.08055805,31.55184213
BKP-1051,Punjab,74.0815693,31.55072951
BKP-1052,Punjab,74.08136654,31.55098874
BKP-1053,Punjab,74.07994046,31.54971986
BKP-1054,Punjab,74.08190552,31.65995438
BKP-1055,Punjab,74.07090116,30.8676403
BKP-1056,Punjab,74.07951132,30.86839801
BKP-1057,Punjab,74.08028039,31.55198505
BKP-1058,Punjab,74.06679137,30.86957168
BKP-1059,Punjab,74.06767759,30.88215846
BKP-1060,Punjab,74.0652653,30.87971408
BKP-1061,Punjab,74.08189895,31.06602556
BKP-1062,Punjab,74.08290424,31.05391918
BKP-1063,Punjab,74.08210959,31.22970017
BKP-1064,Punjab,74.08292362,31.32635003
BKP-1065,Punjab,74.07773181,31.04104509
BKP-1066,Punjab,74.0311058,32.68313549
BKP-1067,Punjab,74.02930916,32.79479608
BKP-1068,Punjab,74.0314133,32.37301632
BKP-1069,Punjab,74.03058926,32.21340643
BKP-1070,Punjab,74.02715321,32.18335778
BKP-1071,Punjab,74.02836593,32.13682505
BKP-1072,Punjab,74.02899475,32.13678013
BKP-1073,Punjab,74.03063097,32.1368058
BKP-1074,Punjab,74.03069193,32.13233347
BKP-1075,Punjab,74.02529224,32.14051907
BKP-1076,Punjab,74.02518173,32.13763514
BKP-1077,Punjab,74.02793767,32.55033315
BKP-1078,Punjab,74.03079139,32.58741999
BKP-1079,Punjab,74.03119064,32.5547862
BKP-1080,Punjab,74.03004878,32.65761734
BKP-1081,Punjab,74.03821746,32.1395268
BKP-1082,Punjab,74.03779824,32.18183064
BKP-1083,Punjab,74.0252475,32.62111323
BKP-1084,Punjab,74.02627735,32.62108436
BKP-1085,Punjab,74.03590679,32.03563981
BKP-1086,Punjab,74.04296056,32.8644245
BKP-1087,Punjab,74.03476643,31.20230017
BKP-1088,Punjab,74.04236169,31.44471804
BKP-1089,Punjab,74.03324571,30.66806352
BKP-1090,Punjab,74.03688095,31.2570334
BKP-1091,Punjab,74.03603957,31.25089829
BKP-1092,Punjab,74.03465414,30.67538398
BKP-1093,Punjab,74.03603156,30.68341679
BKP-1094,Punjab,74.04169094,31.24551243
BKP-1095,Punjab,74.03493249,31.24228332
BKP-1096,Punjab,74.04520935,31.81289256
BKP-1097,Punjab,74.04732039,32.03765104
BKP-1098,Punjab,74.04453561,32.03585441
BKP-1099,Punjab,74.0465119,32.23339394
BKP-1100,Punjab,74.05250367,31.18276032
BKP-1101,Punjab,74.05295731,32.25129287
BKP-1102,Punjab,74.04484454,31.44040393
BKP-1103,Punjab,74.04330791,32.1428475
BKP-1104,Punjab,74.0517371,32.14200833
BKP-1105,Punjab,74.04423559,31.2444635
BKP-1106,Punjab,74.05220919,31.23606747
BKP-1107,Punjab,74.0490828,31.23020462
BKP-1108,Punjab,74.04613352,31.22904887
BKP-1109,Punjab,74.1214314,32.46084737
BKP-1110,Punjab,74.12152123,32.46201518
BKP-1111,Punjab,74.04998165,31.68347901
BKP-1112,Punjab,74.04962318,31.67814872
BKP-1113,Punjab,74.04603666,31.70959354
BKP-1114,Punjab,74.05018313,31.70910239
BKP-1115,Punjab,74.05127297,30.63466223
BKP-1116,Punjab,74.05253623,30.67259359
BKP-1117,Punjab,74.04758988,30.87002083
BKP-1118,Punjab,74.04922726,30.86924093
BKP-1119,Punjab,74.12285711,31.19368818
BKP-1120,Punjab,74.12259921,31.19381858
BKP-1121,Punjab,74.11955033,31.10778513
BKP-1122,Punjab,74.12185405,31.22437897
BKP-1123,Punjab,74.12272867,31.18963349
BKP-1124,Punjab,74.12268904,31.18986599
BKP-1125,Punjab,74.11830783,31.14123505
BKP-1126,Punjab,74.11781568,31.14142434
BKP-1127,Punjab,74.11528413,31.30789378
BKP-1128,Punjab,74.122626,31.24707922
BKP-1129,Punjab,74.12232971,31.24735817
BKP-1130,Punjab,74.12125173,31.28535691
BKP-1131,Punjab,74.12246446,31.28234755
BKP-1132,Punjab,74.11540889,31.23163892
BKP-1133,Punjab,74.12049497,31.20906952
BKP-1134,Punjab,74.12251095,31.20819005
BKP-1135,Punjab,74.12246446,31.20855095
BKP-1136,Punjab,74.12240127,31.24508345
BKP-1137,Punjab,74.11922351,31.24010568
BKP-1138,Punjab,74.1197246,31.24035131
BKP-1139,Punjab,74.12762977,31.66880278
BKP-1140,Punjab,74.12852809,31.66664683
BKP-1141,Punjab,74.11874094,32.19671124
BKP-1142,Punjab,74.12394668,31.52592574
BKP-1143,Punjab,74.1173241,32.17415504
BKP-1144,Punjab,74.12255429,32.26833841
BKP-1145,Punjab,74.11720932,32.11382818
BKP-1146,Punjab,74.13194463,31.63723878
BKP-1147,Punjab,74.11738898,32.17115451
BKP-1148,Punjab,74.13288492,31.84882517
BKP-1149,Punjab,74.13033619,31.78017572
BKP-1150,Punjab,74.12397778,31.77622056
BKP-1151,Punjab,74.12663472,31.14675377
BKP-1152,Punjab,74.13211078,32.60201762
BKP-1153,Punjab,74.13239084,31.30070312
BKP-1154,Punjab,74.12500833,31.11534665
BKP-1155,Punjab,74.12523111,31.21704712
BKP-1156,Punjab,74.12330944,31.19436599
