brickid,type,longitude,latitude
BKI-859,fcbk,78.29745542,28.97064347
BKI-860,fcbk,78.31009729,29.00207734
BKI-861,fcbk,78.2850222,29.08918531
BKI-862,fcbk,78.31002948,28.9631239
BKI-863,fcbk,77.93555703,29.00697189
BKI-864,fcbk,78.18638049,28.89227525
BKI-865,fcbk,78.27561874,29.09271139
BKI-866,fcbk,78.29531493,29.00890658
BKI-867,fcbk,78.25756891,29.16926039
BKI-868,fcbk,78.30355016,29.14238797
BKI-869,fcbk,78.06996296,28.78014028
BKI-870,fcbk,78.24391301,28.89909944
BKI-871,fcbk,78.256243,29.13875193
BKI-872,fcbk,78.27738485,28.81887896
BKI-873,fcbk,78.18562448,29.08189637
BKI-874,fcbk,84.48166813,27.24185773
BKI-875,fcbk,77.96121399,28.98401382
BKI-876,fcbk,78.16990507,28.94435444
BKI-877,fcbk,78.17569403,28.88122386
BKI-878,fcbk,77.97533762,29.14638581
BKI-879,fcbk,78.36028477,29.05196119
BKI-880,fcbk,78.3478244,29.15428787
BKI-881,fcbk,77.95586042,29.14015738
BKI-882,fcbk,78.25124794,29.13931157
BKI-883,zigzag,78.01891654,28.82900693
BKI-884,fcbk,78.1825887,28.87708226
BKI-885,fcbk,78.27045865,29.0087748
BKI-886,fcbk,78.06029481,28.8008638
BKI-887,fcbk,77.99673972,29.09178828
BKI-888,zigzag,79.41942272,27.14747071
BKI-889,fcbk,79.38481273,26.98114516
BKI-890,fcbk,79.56030383,26.96566346
BKI-891,fcbk,79.60558542,27.13799754
BKI-892,fcbk,79.51368707,27.16445596
BKI-893,zigzag,79.42236326,27.13834654
BKI-894,fcbk,79.41162406,26.80769777
BKI-895,fcbk,79.38782248,26.96867771
BKI-896,fcbk,79.41371735,26.80495267
BKI-897,fcbk,79.28524978,27.11810869
BKI-898,fcbk,79.49476953,27.15683011
BKI-899,fcbk,79.33315026,26.88976357
BKI-900,zigzag,79.37086237,27.14106519
BKI-901,zigzag,79.49713165,27.15616412
BKI-902,fcbk,79.47549901,26.9300464
BKI-903,fcbk,79.67153736,27.1251159
BKI-904,fcbk,79.36289787,27.06777015
BKI-905,fcbk,79.46574188,26.94522297
BKI-906,fcbk,79.61685867,27.17585498
BKI-907,fcbk,79.51718731,27.16696904
BKI-908,fcbk,79.71249581,27.14706073
BKI-909,fcbk,79.56972726,26.94016141
BKI-910,fcbk,79.33502722,26.88686367
BKI-911,fcbk,79.61647163,27.16762343
BKI-912,zigzag,79.36857323,26.87995964
BKI-913,zigzag,79.28367785,27.11562876
BKI-914,fcbk,79.68583931,27.14637404
BKI-915,fcbk,79.40353563,27.18538754
BKI-916,fcbk,79.49167102,27.14077187
BKI-934,fcbk,77.58045211,30.02236267
BKI-935,fcbk,77.74845554,30.14584048
BKI-947,zigzag,88.10574311,25.65601831
BKI-961,zigzag,86.22895258,25.4931971
BKI-964,zigzag,86.19493567,25.38842789
BKI-965,zigzag,86.20502995,25.48596836
BKI-966,zigzag,86.25897685,25.51087843
BKI-967,zigzag,86.46223875,25.33477548
BKI-968,zigzag,86.27797177,25.52314501
BKI-969,zigzag,86.1966925,25.48306174
BKI-970,zigzag,86.06418238,25.41608669
BKI-971,zigzag,86.36205384,25.54009183
BKI-975,zigzag,86.28519886,25.38731778
BKI-976,fcbk,86.32717555,25.43171861
BKI-977,zigzag,86.19298595,25.2072632
BKI-978,fcbk,82.0963129,26.4864416
BKI-980,fcbk,78.70011061,28.80855065
BKI-982,fcbk,78.80820007,28.99435026
BKI-984,fcbk,78.70394677,26.85150634
BKI-985,fcbk,81.62756972,25.61209338
BKI-986,fcbk,81.85253333,25.980285
BKI-987,fcbk,81.91843117,25.77991502
BKI-988,fcbk,81.93830917,25.64994006
BKI-989,fcbk,81.8572644,25.81820896
BKI-990,fcbk,81.95678198,25.95117518
BKI-991,fcbk,81.64106384,25.74779896
BKI-992,fcbk,81.96456064,25.78543826
BKI-993,zigzag,81.65153638,25.5856726
BKI-1008,fcbk,78.77988801,28.97222241
BKI-1009,fcbk,78.46708746,29.08935445
BKI-1017,zigzag,82.41638433,27.27295937
BKI-1018,fcbk,82.20788304,27.57372727
BKI-1027,fcbk,87.3428484,23.12913036
BKI-1028,fcbk,87.32918929,23.44409267
BKI-1041,zigzag,88.82964461,22.74511553
BKI-1042,fcbk,88.87339564,22.88863629
BKI-1043,fcbk,88.82974133,22.79996167
BKI-1044,fcbk,88.82372783,22.74243069
BKI-1045,fcbk,88.82872152,22.74232242
BKI-1046,zigzag,88.89006081,22.89463887
BKI-1047,zigzag,88.82887097,22.85405759
BKI-1048,fcbk,88.83996331,22.81916135
BKI-1049,fcbk,88.81003255,22.73018692
BKI-1050,zigzag,88.81100335,22.71682982
BKI-1051,fcbk,88.80123376,22.73627141
BKI-1052,zigzag,87.88297934,24.83364918
BKI-1054,fcbk,88.84236886,22.79821431
BKI-1055,fcbk,88.83399009,22.73988479
BKI-1056,fcbk,88.84324509,22.74835102
BKI-1057,zigzag,88.79614794,23.05885924
BKI-1058,fcbk,88.80315157,22.73417909
BKI-1059,fcbk,88.81590691,22.75333468
BKI-1060,fcbk,88.81647687,22.74852877
BKI-1061,zigzag,88.85048805,22.79353195
BKI-1062,zigzag,88.71732912,22.7220634
BKI-1063,zigzag,88.82777004,22.8074028
BKI-1064,zigzag,88.82343628,23.0733087
BKI-1065,zigzag,88.89477306,22.89770802
BKI-1066,fcbk,88.84501155,22.91021636
BKI-1067,fcbk,88.80161347,22.72912208
BKI-1068,fcbk,88.83680766,22.74832591
BKI-1069,zigzag,88.88945807,22.89406393
BKI-1070,zigzag,88.80980969,23.04318661
BKI-1071,zigzag,88.84351067,22.79754578
BKI-1072,fcbk,77.73090894,27.76950072
BKI-1073,fcbk,77.6646751,27.86851049
BKI-1075,fcbk,77.91507706,27.75839979
BKI-1076,fcbk,77.7286938,27.86067856
BKI-1077,fcbk,77.91849762,27.67634197
BKI-1078,fcbk,77.535131,27.85429022
BKI-1079,fcbk,77.72752024,27.77849055
BKI-1080,fcbk,77.87623714,27.6479577
BKI-1081,fcbk,88.8317814,22.75177504
BKI-1082,zigzag,88.8372894,22.77523374
BKI-1083,fcbk,88.75561478,22.733467
BKI-1084,zigzag,88.83665736,23.0566844
BKI-1085,fcbk,88.86660855,22.88592841
BKI-1086,fcbk,88.83784114,22.74536121
BKI-1087,zigzag,88.76423243,22.95415614
BKI-1088,zigzag,88.80663811,22.75240653
BKI-1089,fcbk,88.84017764,22.74063722
BKI-1090,zigzag,88.80820164,22.75482738
BKI-1091,fcbk,88.88291317,22.89002462
BKI-1092,fcbk,88.84391185,22.81697492
BKI-1093,zigzag,88.84751034,22.79558032
BKI-1094,fcbk,88.82741462,22.80064824
BKI-1095,zigzag,88.84698531,22.8659409
BKI-1096,fcbk,88.80405572,22.73565879
BKI-1098,fcbk,77.73556762,27.83352303
BKI-1099,fcbk,77.89815517,27.65779306
BKI-1100,zigzag,88.84102077,22.7507081
BKI-1101,fcbk,88.83031173,22.75384442
BKI-1102,fcbk,88.84190571,22.77831452
BKI-1104,zigzag,88.72028517,22.72441329
BKI-1105,fcbk,88.80494389,22.73662644
BKI-1106,zigzag,88.72404041,22.72889442
BKI-1107,fcbk,84.48979645,27.28170315
BKI-1108,zigzag,84.35402843,27.24412713
BKI-1112,fcbk,78.96039074,28.45599341
BKI-1113,zigzag,87.94861831,26.39808971
BKI-1115,zigzag,88.1888825,26.52703453
BKI-1116,zigzag,88.25725837,26.44919238
BKI-1118,zigzag,88.12224494,26.43938484
BKI-1119,zigzag,87.85669651,26.43525009
BKI-1126,fcbk,79.07602984,28.75449054
BKI-1127,fcbk,78.9946135,28.73040586
BKI-1128,fcbk,78.94662134,28.59132696
BKI-1129,fcbk,79.24659357,28.63404581
BKI-1130,fcbk,79.23933473,28.49324347
BKI-1131,fcbk,79.17550306,28.77758511
BKI-1132,fcbk,79.26688437,28.68316512
BKI-1133,fcbk,79.27526684,28.64061212
BKI-1134,fcbk,79.04285796,28.40580849
BKI-1135,fcbk,79.07368087,28.74889984
BKI-1136,fcbk,79.17734444,28.57097366
BKI-1137,fcbk,79.12025331,28.4561719
BKI-1138,zigzag,77.04102222,30.2298889
BKI-1139,fcbk,77.39967635,29.96842876
BKI-1140,fcbk,77.08722847,29.96510109
BKI-1141,fcbk,77.11668319,30.32844051
BKI-1142,fcbk,77.25882289,30.32424549
BKI-1143,fcbk,77.07955355,29.9690612
BKI-1144,zigzag,77.08826993,29.96032025
BKI-1145,fcbk,77.56541426,27.90008806
BKI-1146,fcbk,77.73886286,27.87363144
BKI-1147,fcbk,77.7354901,27.78373809
BKI-1148,fcbk,77.69440992,27.86441748
BKI-1149,fcbk,77.80493328,27.94608944
BKI-1150,fcbk,77.72669232,27.76530717
BKI-1151,fcbk,77.93354477,27.62356411
BKI-1152,fcbk,77.86589504,27.65174136
BKI-1153,fcbk,77.88980972,27.62974807
BKI-1154,fcbk,77.8939953,27.80106602
BKI-1155,fcbk,78.83367956,28.53152116
BKI-1156,fcbk,78.98764514,28.46604576
BKI-1157,fcbk,79.15040814,28.77515057
BKI-1158,fcbk,78.83401598,28.46088861
BKI-1159,fcbk,79.15886474,28.60103987
BKI-1160,fcbk,79.0381627,28.50878558
BKI-1161,fcbk,79.12292134,28.45892012
BKI-1162,fcbk,78.88334668,28.65462299
BKI-1163,fcbk,79.21657072,28.49418402
BKI-1164,fcbk,78.91687566,28.6114187
BKI-1165,fcbk,79.27305042,28.63292672
BKI-1166,fcbk,78.85460785,28.40856077
BKI-1167,fcbk,77.55311991,27.81553772
BKI-1168,fcbk,77.7284188,27.78994363
BKI-1169,zigzag,77.25356439,30.10770881
BKI-1170,fcbk,77.05776426,30.31047208
BKI-1171,zigzag,77.32229599,30.135101
BKI-1172,zigzag,77.07814831,29.97363519
BKI-1173,fcbk,81.50548883,25.87013775
BKI-1174,fcbk,81.50695892,25.84151459
BKI-1175,zigzag,81.50087377,25.83959811
BKI-1176,fcbk,77.89223785,27.62389742
BKI-1177,fcbk,77.51452949,27.86116018
BKI-1178,fcbk,77.56412879,27.81237988
BKI-1179,fcbk,77.63507844,27.82736158
BKI-1180,fcbk,77.71425458,27.80525274
BKI-1181,fcbk,77.73007143,27.77706317
BKI-1182,fcbk,77.67324036,27.83876213
BKI-1183,fcbk,77.9323316,27.64058695
BKI-1184,fcbk,77.72196761,27.76609884
BKI-1185,fcbk,77.78569453,27.7819027
BKI-1186,fcbk,77.9266901,27.6256533
BKI-1187,fcbk,77.71612784,27.78968196
BKI-1188,fcbk,77.89284228,27.80272373
BKI-1189,fcbk,79.21284824,28.48854981
BKI-1190,fcbk,79.01726311,28.67125762
BKI-1191,fcbk,79.1290442,28.77701003
BKI-1192,fcbk,79.0809457,28.67358761
BKI-1193,fcbk,79.01187912,28.56100428
BKI-1194,fcbk,78.83834305,28.70235716
BKI-1195,fcbk,78.84613951,28.45590271
BKI-1196,fcbk,79.09604078,28.47240617
BKI-1197,fcbk,79.23760462,28.56937567
BKI-1198,fcbk,77.68108943,27.85783986
BKI-1199,fcbk,77.57049765,27.81881982
BKI-1200,fcbk,77.72225967,27.78330582
BKI-1201,fcbk,78.91522333,28.6254647
BKI-1202,fcbk,79.15475649,28.68076893
BKI-1203,fcbk,79.12172266,28.61580695
BKI-1204,fcbk,78.99851497,28.73639639
BKI-1205,fcbk,79.1642816,28.39653355
BKI-1206,fcbk,79.11881181,28.46114179
BKI-1207,fcbk,79.10960616,28.68978227
BKI-1208,fcbk,79.07312732,28.4747227
BKI-1209,zigzag,77.38933463,29.99051792
BKI-1210,zigzag,77.10715929,30.23392036
BKI-1211,zigzag,81.28735269,25.8658673
BKI-1212,fcbk,77.53075583,27.8827755
BKI-1213,zigzag,77.91403346,27.76690612
BKI-1214,fcbk,77.7236582,27.76471925
BKI-1215,fcbk,77.86906476,27.64972863
BKI-1216,fcbk,77.73235261,27.7801204
BKI-1217,fcbk,77.66087426,27.9047616
BKI-1218,fcbk,77.74820156,27.76646065
BKI-1219,fcbk,77.89716139,27.84771859
BKI-1220,fcbk,77.72369601,27.76571057
BKI-1221,fcbk,77.88975754,27.81525685
BKI-1222,fcbk,77.67705653,27.86419562
BKI-1223,fcbk,77.64160205,27.82982558
BKI-1224,fcbk,77.68694696,27.90044008
BKI-1225,fcbk,77.85437411,27.69624474
BKI-1226,fcbk,77.81750595,27.74097227
BKI-1227,fcbk,79.20206547,28.76609767
BKI-1228,fcbk,79.2203604,28.63303399
BKI-1229,fcbk,78.98495511,28.46709835
BKI-1230,fcbk,79.04277646,28.4047158
BKI-1231,fcbk,79.12016095,28.45455013
BKI-1232,fcbk,79.25682559,28.71350713
BKI-1233,fcbk,78.88000483,28.63540079
BKI-1234,fcbk,78.87845144,28.68414398
BKI-1235,fcbk,79.22795818,28.51221259
BKI-1236,fcbk,78.93930319,28.58991912
BKI-1237,fcbk,78.97598822,28.47414602
BKI-1238,fcbk,78.84214574,28.68608744
BKI-1239,fcbk,79.12041226,28.71952168
BKI-1240,fcbk,78.91055955,28.62948433
BKI-1241,fcbk,79.12911379,28.61096305
BKI-1242,fcbk,78.83244732,28.70945506
BKI-1243,fcbk,79.13512377,28.61494209
BKI-1244,fcbk,77.93389793,27.63895798
BKI-1245,zigzag,77.05030539,30.29703856
BKI-1246,zigzag,77.27450022,30.06289067
BKI-1247,fcbk,81.51398017,25.84151716
BKI-1248,fcbk,81.18064406,25.74902586
BKI-1249,fcbk,77.61704052,27.9471028
BKI-1250,fcbk,77.91153004,27.66570841
BKI-1251,fcbk,77.89267282,27.80724682
BKI-1252,fcbk,77.56170522,27.81672424
BKI-1253,fcbk,77.892835,27.63455691
BKI-1254,fcbk,77.66070448,27.89710234
BKI-1255,fcbk,77.72253437,27.80816299
BKI-1256,fcbk,77.65831243,27.85565664
BKI-1257,fcbk,77.91490769,27.67026686
BKI-1258,fcbk,77.91817817,27.64690171
BKI-1259,fcbk,77.80075424,27.8377578
BKI-1260,fcbk,77.71284072,27.80882254
BKI-1261,fcbk,77.50252126,27.8843682
BKI-1262,fcbk,77.57606848,27.90682725
BKI-1263,fcbk,77.72590294,27.76469364
BKI-1264,fcbk,79.17621408,28.66414208
BKI-1265,fcbk,78.90918207,28.41549971
BKI-1266,fcbk,79.08655285,28.67976156
BKI-1267,fcbk,79.05691551,28.45681416
BKI-1268,fcbk,79.22588986,28.63048657
BKI-1269,fcbk,78.86806131,28.64842279
BKI-1270,fcbk,78.99213753,28.72961048
BKI-1271,fcbk,77.37092745,29.97380904
BKI-1272,zigzag,77.07891471,29.97316988
BKI-1273,zigzag,77.3899118,29.99163267
BKI-1274,zigzag,77.19048482,30.06241806
BKI-1275,fcbk,77.07900832,29.97213402
BKI-1276,fcbk,77.37124678,29.97060635
BKI-1277,zigzag,77.34313582,30.21112017
BKI-1278,zigzag,77.35600499,30.21468171
BKI-1279,fcbk,77.05549298,30.29749244
BKI-1280,zigzag,77.33200659,30.18312727
BKI-1281,fcbk,77.90931118,27.61357208
BKI-1282,fcbk,79.05904392,28.46386631
BKI-1283,zigzag,77.1665903,30.07286261
BKI-1284,fcbk,77.42980712,30.02641338
BKI-1285,zigzag,77.07609991,29.97213229
BKI-1286,zigzag,77.33022552,30.16495444
BKI-1287,fcbk,77.32353643,30.31044917
BKI-1288,zigzag,77.08196143,29.97011952
BKI-1289,fcbk,77.09470328,30.28878366
BKI-1290,fcbk,77.16946398,30.04955719
BKI-1291,fcbk,81.27523572,25.88413403
BKI-1292,fcbk,77.73096014,27.82991762
BKI-1293,fcbk,77.71935076,27.80813705
BKI-1294,fcbk,77.56867446,27.94981892
BKI-1295,fcbk,77.77889932,27.91088183
BKI-1296,fcbk,77.72498967,27.76283211
BKI-1297,fcbk,77.7207913,27.76461399
BKI-1298,fcbk,79.05376911,28.49911386
BKI-1299,fcbk,79.13894942,28.60902367
BKI-1300,fcbk,79.02016036,28.66952767
BKI-1301,fcbk,78.9422086,28.44410413
BKI-1302,fcbk,79.10947689,28.69195192
BKI-1303,fcbk,79.06918373,28.76083851
BKI-1304,fcbk,79.17450637,28.58456148
BKI-1305,fcbk,79.06943131,28.49785077
BKI-1306,fcbk,78.89775371,28.46434937
BKI-1307,fcbk,79.07308363,28.47261625
BKI-1308,fcbk,78.83351954,28.70507969
BKI-1309,fcbk,79.23191927,28.53214219
BKI-1310,fcbk,78.87030473,28.65143077
BKI-1311,zigzag,77.2165791,29.99585813
BKI-1312,fcbk,77.080203,29.9692451
BKI-1313,zigzag,77.05754929,30.30386105
BKI-1314,fcbk,77.80284398,27.96809619
BKI-1315,fcbk,77.73948508,27.79296265
BKI-1316,fcbk,75.06012546,29.64110973
BKI-1317,zigzag,77.20947367,30.07422252
BKI-1318,zigzag,77.34146661,30.21144319
BKI-1319,fcbk,81.33251231,25.60948786
BKI-1320,fcbk,81.29224399,25.95301331
BKI-1321,fcbk,77.64935487,27.78010581
BKI-1322,fcbk,77.71980388,27.81177207
BKI-1323,zigzag,77.51853902,27.85266582
BKI-1324,fcbk,77.89201459,27.6301451
BKI-1325,fcbk,77.66868123,27.84151667
BKI-1326,fcbk,77.73666988,27.78231446
BKI-1327,fcbk,77.79669836,27.96417973
BKI-1328,fcbk,77.79954396,27.90642173
BKI-1329,fcbk,77.52985073,27.85230677
BKI-1330,fcbk,77.84357239,27.6913663
BKI-1331,fcbk,77.73428472,27.85785725
BKI-1333,fcbk,74.93757605,29.84104493
BKI-1334,zigzag,75.04933972,29.85459598
BKI-1335,fcbk,74.90461041,29.74291609
BKI-1336,fcbk,75.09706763,29.65511122
BKI-1337,fcbk,77.24627073,30.12869832
BKI-1342,fcbk,80.7881032,27.90880767
BKI-1343,fcbk,80.89219751,27.7244641
BKI-1344,fcbk,80.86733545,27.73166575
BKI-1345,fcbk,80.65927036,27.61556251
BKI-1346,fcbk,80.81530473,27.73178283
BKI-1347,fcbk,80.85662683,27.73485165
BKI-1348,fcbk,80.82107886,27.91742987
BKI-1349,fcbk,80.93856179,27.8375282
BKI-1350,fcbk,81.12780249,25.80072333
BKI-1351,fcbk,78.71048777,28.32138781
BKI-1352,fcbk,78.75684622,28.21758193
BKI-1353,fcbk,78.68172849,28.10749492
BKI-1354,fcbk,78.67579666,28.35910731
BKI-1355,fcbk,78.66940557,28.36230763
BKI-1356,fcbk,78.47049033,28.30265694
BKI-1357,fcbk,78.47604472,28.02247315
BKI-1358,fcbk,78.72156186,28.3183635
BKI-1359,fcbk,78.78605755,28.04354135
BKI-1360,zigzag,78.41650815,28.13235071
BKI-1361,fcbk,78.82148613,28.16760583
BKI-1362,fcbk,78.47733262,28.03737253
BKI-1363,fcbk,78.42369788,28.26727103
BKI-1364,fcbk,78.64568341,28.37909911
BKI-1365,fcbk,78.38539645,28.16185467
BKI-1366,fcbk,78.6879137,28.30296792
BKI-1367,fcbk,80.80863057,27.59575651
BKI-1368,fcbk,80.65870848,27.62328877
BKI-1369,zigzag,81.65767566,25.59701393
BKI-1370,fcbk,81.65966652,25.5958929
BKI-1371,fcbk,80.81943935,27.84034447
BKI-1372,fcbk,81.15488542,25.84845157
BKI-1373,fcbk,81.41636705,25.61005348
BKI-1374,fcbk,77.54523104,27.84234609
BKI-1375,fcbk,77.91778247,27.66946379
BKI-1376,fcbk,77.56030366,27.90186037
BKI-1377,fcbk,77.73332793,27.78131448
BKI-1378,fcbk,77.72377898,27.7629561
BKI-1379,fcbk,77.72817624,27.76017382
BKI-1380,fcbk,77.73474599,27.85610931
BKI-1381,fcbk,77.80215388,27.83788526
BKI-1382,fcbk,77.56673563,27.94016727
BKI-1383,fcbk,77.85517784,27.6594224
BKI-1384,fcbk,77.53484885,27.84987389
BKI-1385,fcbk,77.72711111,27.76058253
BKI-1386,fcbk,77.72300754,27.76629644
BKI-1387,fcbk,77.72305689,27.78207975
BKI-1388,fcbk,77.63614548,27.83098499
BKI-1389,fcbk,78.64228084,28.38294569
BKI-1390,fcbk,78.77826978,28.3221506
BKI-1391,fcbk,78.793392,28.03487712
BKI-1392,fcbk,78.64114621,28.128356
BKI-1393,fcbk,78.72061368,28.31504719
BKI-1394,fcbk,78.70072499,28.31130051
BKI-1395,fcbk,78.39333018,28.09128488
BKI-1396,fcbk,78.71575758,28.30792528
BKI-1397,fcbk,78.47015276,28.04375443
BKI-1398,fcbk,78.7904267,28.22600488
BKI-1399,fcbk,78.7813926,28.04770315
BKI-1400,fcbk,78.70102699,28.31134565
BKI-1401,fcbk,78.47475025,28.05287142
BKI-1402,fcbk,78.71508892,28.33318485
BKI-1403,fcbk,80.89631005,27.6154786
BKI-1404,zigzag,80.76830221,27.82822579
BKI-1405,fcbk,80.79070644,27.89694918
BKI-1406,fcbk,77.62701878,27.970469
BKI-1407,fcbk,80.66505121,27.61923727
BKI-1408,fcbk,80.82725528,27.911279
BKI-1409,fcbk,80.81637409,27.59609583
BKI-1410,fcbk,80.89137811,27.70027928
BKI-1411,fcbk,80.79106883,27.9091946
BKI-1412,zigzag,80.66342418,27.59786957
BKI-1413,fcbk,81.25092425,25.91023495
BKI-1414,fcbk,81.25825655,25.94875349
BKI-1415,fcbk,81.17404199,25.91305011
BKI-1416,fcbk,77.89483212,27.7999737
BKI-1417,zigzag,76.22397379,28.75039092
BKI-1418,fcbk,76.38977443,28.39948382
BKI-1419,fcbk,76.30820414,28.72135971
BKI-1420,fcbk,76.39665756,28.59485885
BKI-1421,fcbk,76.40971515,28.46680576
BKI-1422,fcbk,80.7920783,27.91210149
BKI-1423,fcbk,80.86676064,27.72941968
BKI-1424,fcbk,80.8205692,27.91891998
BKI-1425,fcbk,76.1743217,28.69599431
BKI-1426,fcbk,76.18511395,28.48326948
BKI-1427,fcbk,76.43243115,28.72471275
BKI-1428,fcbk,76.29053466,28.42088179
BKI-1429,fcbk,76.46343073,28.61191269
BKI-1430,fcbk,76.35292293,28.72593386
BKI-1431,fcbk,76.42167685,28.62024183
BKI-1432,fcbk,76.31240299,28.44311704
BKI-1433,fcbk,76.3991183,28.59637371
BKI-1434,fcbk,82.36065716,26.16323909
BKI-1435,fcbk,82.3559553,26.13279999
BKI-1436,fcbk,76.19731424,28.6965304
BKI-1437,fcbk,76.36654736,28.45766418
BKI-1438,fcbk,76.19033979,28.75808688
BKI-1439,fcbk,76.42529371,28.70348209
BKI-1440,zigzag,76.2161649,28.77178224
BKI-1441,zigzag,76.41324326,28.7270708
BKI-1442,fcbk,76.19673981,28.69573047
BKI-1443,zigzag,76.23380525,28.69533032
BKI-1444,fcbk,76.17160078,28.42453827
BKI-1445,fcbk,76.19101453,28.4396187
BKI-1446,zigzag,76.41393356,28.72936331
BKI-1447,zigzag,76.41259751,28.72818129
BKI-1448,fcbk,76.41131512,28.47284691
BKI-1449,fcbk,82.34920364,26.0505633
BKI-1450,fcbk,82.35594765,26.16201875
BKI-1451,fcbk,82.10293646,26.30960504
BKI-1452,fcbk,82.16812765,26.18763644
BKI-1453,fcbk,82.26769353,26.17836943
BKI-1454,fcbk,82.12944248,26.19374939
BKI-1455,fcbk,82.37005627,26.03088078
BKI-1456,fcbk,82.02155852,26.34084974
BKI-1457,fcbk,82.20123957,26.24507271
BKI-1458,fcbk,82.3951121,26.26435281
BKI-1459,fcbk,82.238757,26.23073522
BKI-1460,fcbk,82.38404572,26.04573
BKI-1461,fcbk,82.37285829,26.04727859
BKI-1462,fcbk,84.93006956,26.38540493
BKI-1463,zigzag,84.86707075,26.06702302
BKI-1464,fcbk,84.77943442,26.01257152
BKI-1465,zigzag,84.8361975,25.99557026
BKI-1466,zigzag,85.01182121,26.15170678
BKI-1467,zigzag,84.77361237,26.00556849
BKI-1468,fcbk,84.70011129,26.21267267
BKI-1469,zigzag,84.95896841,26.18079278
BKI-1470,fcbk,85.09192483,26.08650982
BKI-1471,fcbk,84.80182098,26.38827051
BKI-1472,fcbk,85.04329561,26.00522495
BKI-1473,fcbk,84.76989867,26.04794206
BKI-1474,zigzag,84.87604885,26.09968359
BKI-1475,fcbk,84.77166202,26.05631255
BKI-1476,fcbk,85.08003095,25.99323624
BKI-1477,fcbk,84.80176907,26.12493255
BKI-1478,fcbk,85.03546432,26.36783676
BKI-1479,fcbk,84.69221061,26.12778826
BKI-1480,zigzag,85.08862755,26.33255025
BKI-1481,zigzag,85.09584287,26.38504797
BKI-1482,fcbk,84.77531384,26.03892219
BKI-1483,zigzag,84.86389156,26.20179669
BKI-1484,zigzag,84.71622613,26.22157549
BKI-1485,fcbk,81.49412239,25.79282606
BKI-1486,fcbk,84.87324734,26.36435737
BKI-1487,zigzag,84.85064837,26.38896035
BKI-1488,fcbk,85.11573135,26.27171571
BKI-1489,fcbk,84.74326392,26.25310552
BKI-1490,zigzag,84.97068055,26.15561953
BKI-1491,fcbk,85.11989646,26.29354676
BKI-1492,zigzag,85.07920468,25.99513737
BKI-1493,fcbk,84.77663441,26.1252652
BKI-1494,fcbk,84.98258311,26.10122835
BKI-1495,fcbk,84.72413848,26.05449784
BKI-1496,fcbk,85.07440164,26.06096466
BKI-1497,zigzag,85.08543304,26.38575004
BKI-1498,fcbk,85.04048143,26.00684338
BKI-1499,fcbk,84.68238353,26.19015344
BKI-1500,zigzag,85.06034072,26.05496002
BKI-1501,fcbk,85.05829394,26.32567713
BKI-1502,fcbk,84.74896089,26.03768868
BKI-1503,zigzag,85.05864326,25.99577826
BKI-1504,fcbk,84.86066288,26.2004919
BKI-1505,zigzag,85.06989044,26.04122255
BKI-1506,zigzag,85.05720724,26.05370248
BKI-1507,zigzag,84.8293729,26.14624066
BKI-1508,zigzag,85.05466742,26.08794061
BKI-1509,zigzag,84.86669089,26.1760606
BKI-1510,fcbk,84.71848371,26.26498658
BKI-1511,fcbk,84.81640237,26.02697034
BKI-1512,fcbk,84.88021509,26.00289641
BKI-1513,fcbk,85.05526935,26.32636622
BKI-1514,fcbk,84.6913609,26.28370102
BKI-1515,fcbk,84.87102013,26.36216892
BKI-1516,zigzag,85.10829893,26.30528472
BKI-1517,fcbk,84.74991522,26.18303938
BKI-1518,fcbk,85.06066669,26.32576343
BKI-1519,zigzag,84.83681145,26.11133607
BKI-1520,fcbk,84.71770049,26.34053228
BKI-1521,fcbk,84.75433984,26.10417297
BKI-1522,fcbk,84.77526477,26.01671801
BKI-1523,fcbk,84.71382594,26.33369802
BKI-1524,zigzag,85.11995636,26.29559756
BKI-1525,fcbk,84.90419732,26.38745472
BKI-1526,zigzag,84.88482137,26.34215876
BKI-1527,fcbk,84.70570571,26.18994855
BKI-1528,zigzag,84.86179208,26.38828217
BKI-1529,fcbk,84.85271593,26.19231915
BKI-1530,fcbk,84.68926195,26.26797835
BKI-1531,fcbk,85.07170916,25.99310685
BKI-1532,fcbk,84.7348668,26.0627851
BKI-1533,zigzag,81.95481803,25.61599943
BKI-1534,fcbk,84.75210448,26.08547758
BKI-1535,fcbk,85.12043856,26.01865891
BKI-1536,zigzag,84.8327087,26.07672975
BKI-1537,zigzag,84.83229231,26.10220109
BKI-1538,zigzag,84.86978384,26.33230867
BKI-1539,zigzag,84.87090553,26.03922571
BKI-1548,zigzag,76.44461047,28.71465436
BKI-1561,zigzag,81.24656326,25.93944604
BKI-1562,fcbk,81.4103048,25.61773192
BKI-1623,zigzag,76.51198409,29.91930537
BKI-1624,fcbk,76.3604482,29.77258866
BKI-1625,fcbk,76.5692576,29.82790238
BKI-1626,fcbk,76.50732838,29.64897942
BKI-1627,zigzag,76.32933762,29.8480595
BKI-1628,zigzag,76.44441042,29.88960422
BKI-1629,zigzag,76.56186788,29.86193028
BKI-1630,zigzag,76.39136638,29.88114597
BKI-1631,zigzag,76.50664406,29.64257998
BKI-1632,fcbk,76.28473219,29.74178443
BKI-1633,zigzag,76.30082841,29.66151017
BKI-1634,zigzag,76.31914544,29.82206864
