id,iso3_count,original_i,temporal_g,gas,emissions_,emission_1,emission_2,capacity,capacity_u,activity,activity_u,source_nam,source_typ,lat,lon,other1,other2,other4,other5,other6,other7,other8,other9,other10,other1_def,other2_def,other4_def,other5_def,other6_def,other7_def,other8_def,other9_def,other10_de
71,IND,solid-waste-disposal,annual,co2e_20yr,303759.25,0,,39800.24,m2,75587.71,T of waste,"Gp Block, Bhangar - Ii, South 24 Parganas",Dumpsites,22.56436129,88.44814159,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
72,IND,solid-waste-disposal,annual,co2,0,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
73,IND,solid-waste-disposal,annual,ch4,1665.41,0.048391,T of CO2 per T of waste,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
74,IND,solid-waste-disposal,annual,n2o,0,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
75,IND,solid-waste-disposal,annual,co2e_100yr,46631.48,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
76,IND,solid-waste-disposal,annual,co2e_20yr,139894.44,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
77,IND,solid-waste-disposal,annual,co2,0,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
78,IND,solid-waste-disposal,annual,ch4,1665.41,0.048391,T of CO2 per T of waste,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
79,IND,solid-waste-disposal,annual,n2o,0,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
80,IND,solid-waste-disposal,annual,co2e_100yr,46631.48,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
81,IND,solid-waste-disposal,annual,co2e_20yr,139894.44,0,,17116.26,m2,34415.42,T of waste,"Abohar, Abohar Tahsil, Fazilka",Dumpsites,30.14190134,74.18220034,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
82,IND,solid-waste-disposal,annual,co2,0,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
83,IND,solid-waste-disposal,annual,ch4,1387.83,0.051656,T of CO2 per T of waste,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
84,IND,solid-waste-disposal,annual,n2o,0,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
85,IND,solid-waste-disposal,annual,co2e_100yr,38859.16,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
86,IND,solid-waste-disposal,annual,co2e_20yr,116577.47,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
87,IND,solid-waste-disposal,annual,co2,0,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
88,IND,solid-waste-disposal,annual,ch4,1387.83,0.051656,T of CO2 per T of waste,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
89,IND,solid-waste-disposal,annual,n2o,0,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
90,IND,solid-waste-disposal,annual,co2e_100yr,38859.16,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
91,IND,solid-waste-disposal,annual,co2e_20yr,116577.47,0,,13429.59,m2,26866.73,T of waste,"Foster Supermarket, E331, Industrial Area",Dumpsites,30.7096419,76.68254875,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
92,IND,solid-waste-disposal,annual,co2,0,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
93,IND,solid-waste-disposal,annual,ch4,1230.25,0.053461,T of CO2 per T of waste,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
94,IND,solid-waste-disposal,annual,n2o,0,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
95,IND,solid-waste-disposal,annual,co2e_100yr,34446.86,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
96,IND,solid-waste-disposal,annual,co2e_20yr,103340.59,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
97,IND,solid-waste-disposal,annual,co2,0,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
98,IND,solid-waste-disposal,annual,ch4,1230.25,0.053461,T of CO2 per T of waste,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
99,IND,solid-waste-disposal,annual,n2o,0,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
100,IND,solid-waste-disposal,annual,co2e_100yr,34446.86,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
101,IND,solid-waste-disposal,annual,co2e_20yr,103340.59,0,,12127.42,m2,23011.85,T of waste,"Meerut-Karnal Marg, Mirgain, Karnal",Dumpsites,29.64379324,77.04850677,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
102,IND,solid-waste-disposal,annual,co2,0,0,,10907.1,m2,22080.75,T of waste,"Kapurthala, Kapurthala Tahsil, Kapurthala",Dumpsites,31.3034239,75.33469581,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
103,IND,solid-waste-disposal,annual,ch4,1026.08,0.04647,T of CO2 per T of waste,10907.1,m2,22080.75,T of waste,"Kapurthala, Kapurthala Tahsil, Kapurthala",Dumpsites,31.3034239,75.33469581,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
104,IND,solid-waste-disposal,annual,n2o,0,0,,10907.1,m2,22080.75,T of waste,"Kapurthala, Kapurthala Tahsil, Kapurthala",Dumpsites,31.3034239,75.33469581,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
105,IND,solid-waste-disposal,annual,co2e_100yr,28730.31,0,,10907.1,m2,22080.75,T of waste,"Kapurthala, Kapurthala Tahsil, Kapurthala",Dumpsites,31.3034239,75.33469581,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
106,IND,solid-waste-disposal,annual,co2e_20yr,86190.94,0,,10907.1,m2,22080.75,T of waste,"Kapurthala, Kapurthala Tahsil, Kapurthala",Dumpsites,31.3034239,75.33469581,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
