VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
572,3965.000000000000000,0.275347222222220,0,15835,15835,297.919546027742058,845.410313736054832,1181251.000000000000000,700,55,241,6.0781999,1,1,0.0252000,75,594
573,459.000000000000000,0.031875000000000,20,12066,12046,438.126361655773394,833.907343054140938,201100.000000000000000,183,141,35,7.6252999,20,1,0.2179000,234,877
574,1188.000000000000000,0.082499999999999,5,8841,8836,390.548821548821252,808.986447681467894,463972.000000000000000,330,141,119,10.0167999,5,1,0.0842000,175,725
575,1314.000000000000000,0.091249999999999,0,30908,30908,781.344748858448384,2281.078404747711829,1026687.000000000000000,430,141,79,6.0121999,6,1,0.0761000,281,1173
576,1760.000000000000000,0.122222222222221,0,22272,22272,638.717613636363922,1586.979125831882129,1124143.000000000000000,616,496,81,4.6023002,8,1,0.0568000,267,1010
577,749.000000000000000,0.052013888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,749,100.0000000,0,749,100.0000000,0,0
578,843.000000000000000,0.058541666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,843,100.0000000,0,843,100.0000000,0,0
579,2309.000000000000000,0.160347222222221,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2309,100.0000000,0,2309,100.0000000,0,0
580,1387.000000000000000,0.096319444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1387,100.0000000,0,1387,100.0000000,0,0
581,1632.000000000000000,0.113333333333332,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1632,100.0000000,0,1632,100.0000000,0,0
582,866.000000000000000,0.060138888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,866,100.0000000,0,866,100.0000000,0,0
583,2114.000000000000000,0.146805555555554,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2114,100.0000000,0,2114,100.0000000,0,0
584,645.000000000000000,0.044791666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,645,100.0000000,0,645,100.0000000,0,0
585,418.000000000000000,0.029027777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,418,100.0000000,0,418,100.0000000,0,0
586,208.000000000000000,0.014444444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,208,100.0000000,0,208,100.0000000,0,0
587,474.000000000000000,0.032916666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,474,100.0000000,0,474,100.0000000,0,0
588,434.000000000000000,0.030138888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,434,100.0000000,0,434,100.0000000,0,0
589,1666.000000000000000,0.115694444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1666,100.0000000,0,1666,100.0000000,0,0
590,194.000000000000000,0.013472222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,194,100.0000000,0,194,100.0000000,0,0
591,1420.000000000000000,0.098611111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1420,100.0000000,0,1420,100.0000000,0,0
592,487.000000000000000,0.033819444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,487,100.0000000,0,487,100.0000000,0,0
593,402.000000000000000,0.027916666666666,0,1652,1652,22.298507462686583,113.500193734952788,8964.000000000000000,34,0,367,91.2935028,7,1,0.2488000,0,0
594,331.000000000000000,0.022986111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,331,100.0000000,0,331,100.0000000,0,0
595,618.000000000000000,0.042916666666666,0,191,191,1.480582524271844,12.399516314705949,915.000000000000000,10,0,608,98.3818970,56,1,0.1618000,0,0
596,789.000000000000000,0.054791666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,789,100.0000000,0,789,100.0000000,0,0
597,274.000000000000000,0.019027777777778,0,323,323,9.824817518248180,43.128546241197476,2692.000000000000000,22,0,252,91.9708023,6,1,0.3650000,0,0
598,875.000000000000000,0.060763888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,875,100.0000000,0,875,100.0000000,0,0
599,789.000000000000000,0.054791666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,789,100.0000000,0,789,100.0000000,0,0
600,533.000000000000000,0.037013888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,533,100.0000000,0,533,100.0000000,0,0
601,2379.000000000000000,0.165208333333332,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2379,100.0000000,0,2379,100.0000000,0,0
602,18.000000000000000,0.001250000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,18,100.0000000,0,18,100.0000000,0,0
603,846.000000000000000,0.058750000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,846,100.0000000,0,846,100.0000000,0,0
604,155.000000000000000,0.010763888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,155,100.0000000,0,155,100.0000000,0,0
605,1545.000000000000000,0.107291666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1545,100.0000000,0,1545,100.0000000,0,0
606,1399.000000000000000,0.097152777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1399,100.0000000,0,1399,100.0000000,0,0
607,1843.000000000000000,0.127986111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1843,100.0000000,0,1843,100.0000000,0,0
608,119.000000000000000,0.008263888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,119,100.0000000,0,119,100.0000000,0,0
609,383.000000000000000,0.026597222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,383,100.0000000,0,383,100.0000000,0,0
610,1587.000000000000000,0.110208333333332,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1587,100.0000000,0,1587,100.0000000,0,0
611,5001.000000000000000,0.347291666666664,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,5001,100.0000000,0,5001,100.0000000,0,0
612,587.000000000000000,0.040763888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,587,100.0000000,0,587,100.0000000,0,0
613,9207.000000000000000,0.639374999999995,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,9207,100.0000000,0,9207,100.0000000,0,0
614,9598.000000000000000,0.666527777777772,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,9598,100.0000000,0,9598,100.0000000,0,0
615,262.000000000000000,0.018194444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,262,100.0000000,0,262,100.0000000,0,0
616,394.000000000000000,0.027361111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,394,100.0000000,0,394,100.0000000,0,0
617,1112.000000000000000,0.077222222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1112,100.0000000,0,1112,100.0000000,0,0
618,787.000000000000000,0.054652777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,787,100.0000000,0,787,100.0000000,0,0
619,1100.000000000000000,0.076388888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1100,100.0000000,0,1100,100.0000000,0,0
620,674.000000000000000,0.046805555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,674,100.0000000,0,674,100.0000000,0,0
621,590.000000000000000,0.040972222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,590,100.0000000,0,590,100.0000000,0,0
622,743.000000000000000,0.051597222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,743,100.0000000,0,743,100.0000000,0,0
623,1141.000000000000000,0.079236111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1141,100.0000000,0,1141,100.0000000,0,0
624,430.000000000000000,0.029861111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,430,100.0000000,0,430,100.0000000,0,0
625,332.000000000000000,0.023055555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,332,100.0000000,0,332,100.0000000,0,0
626,318.000000000000000,0.022083333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,318,100.0000000,0,318,100.0000000,0,0
627,795.000000000000000,0.055208333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,795,100.0000000,0,795,100.0000000,0,0
628,635.000000000000000,0.044097222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,635,100.0000000,0,635,100.0000000,0,0
629,1339.000000000000000,0.092986111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1339,100.0000000,0,1339,100.0000000,0,0
630,979.000000000000000,0.067986111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,979,100.0000000,0,979,100.0000000,0,0
631,29.000000000000000,0.002013888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,29,100.0000000,0,29,100.0000000,0,0
632,359.000000000000000,0.024930555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,359,100.0000000,0,359,100.0000000,0,0
633,636.000000000000000,0.044166666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,636,100.0000000,0,636,100.0000000,0,0
634,765.000000000000000,0.053125000000000,0,934,934,9.349019607843136,58.296580150200633,7152.000000000000000,36,0,720,94.1176987,2,1,0.1307000,0,0
635,527.000000000000000,0.036597222222222,0,425,425,3.495256166982922,32.478506632168603,1842.000000000000000,6,0,520,98.6716995,195,1,0.1898000,0,0
636,1029.000000000000000,0.071458333333333,0,170,170,0.239067055393586,5.459381731172499,246.000000000000000,6,0,1022,99.3197021,21,1,0.0972000,0,0
637,519.000000000000000,0.036041666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,519,100.0000000,0,519,100.0000000,0,0
638,582.000000000000000,0.040416666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,582,100.0000000,0,582,100.0000000,0,0
639,386.000000000000000,0.026805555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,386,100.0000000,0,386,100.0000000,0,0
640,518.000000000000000,0.035972222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,518,100.0000000,0,518,100.0000000,0,0
641,314.000000000000000,0.021805555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,314,100.0000000,0,314,100.0000000,0,0
642,515.000000000000000,0.035763888888889,0,6028,6028,46.277669902912635,422.746675948656787,23833.000000000000000,32,0,481,93.3981018,1,1,0.1942000,0,0
643,970.000000000000000,0.067361111111111,0,524,524,0.588659793814433,16.833841567366242,571.000000000000000,6,0,965,99.4844971,6,1,0.1031000,0,0
644,349.000000000000000,0.024236111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,349,100.0000000,0,349,100.0000000,0,0
645,804.000000000000000,0.055833333333333,0,507,507,3.552238805970150,28.563205769721808,2856.000000000000000,30,0,755,93.9055023,3,1,0.1244000,0,0
646,1301.000000000000000,0.090347222222221,0,1045,1045,1.255956956187548,30.084479648251598,1634.000000000000000,14,0,1269,97.5403976,12,1,0.0769000,0,0
647,3792.000000000000000,0.263333333333331,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3792,100.0000000,0,3792,100.0000000,0,0
648,1648.000000000000000,0.114444444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1648,100.0000000,0,1648,100.0000000,0,0
649,3575.000000000000000,0.248263888888887,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3575,100.0000000,0,3575,100.0000000,0,0
650,3371.000000000000000,0.234097222222220,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3371,100.0000000,0,3371,100.0000000,0,0
651,3655.000000000000000,0.253819444444442,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3655,100.0000000,0,3655,100.0000000,0,0
652,309.000000000000000,0.021458333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,309,100.0000000,0,309,100.0000000,0,0
653,1476.000000000000000,0.102499999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1476,100.0000000,0,1476,100.0000000,0,0
654,2975.000000000000000,0.206597222222221,0,872,872,1.088067226890756,22.601531340895104,3237.000000000000000,22,0,2950,99.1596985,1,1,0.0336000,0,0
655,20728.000000000000000,1.439444444444433,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,20728,100.0000000,0,20728,100.0000000,0,0
656,3623.000000000000000,0.251597222222220,0,761,761,2.074523875241514,28.316738336885809,7516.000000000000000,32,0,3588,99.0339966,1,1,0.0276000,0,0
657,10720.000000000000000,0.744444444444438,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,10720,100.0000000,0,10720,100.0000000,0,0
658,354.000000000000000,0.024583333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,354,100.0000000,0,354,100.0000000,0,0
659,1526.000000000000000,0.105972222222221,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1526,100.0000000,0,1526,100.0000000,0,0
660,3877.000000000000000,0.269236111111109,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3877,100.0000000,0,3877,100.0000000,0,0
661,66923.000000000000000,4.647430555555518,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,66923,100.0000000,0,66923,100.0000000,0,0
662,2349.000000000000000,0.163124999999999,0,724,724,1.032779906343125,20.682938388384208,2426.000000000000000,14,0,2336,99.4466019,3,1,0.0426000,0,0
663,1029.000000000000000,0.071458333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1029,100.0000000,0,1029,100.0000000,0,0
664,3552.000000000000000,0.246666666666665,0,1763,1763,0.690596846846847,30.532082179427935,2453.000000000000000,9,0,3540,99.6622009,3,1,0.0282000,0,0
665,1262.000000000000000,0.087638888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1262,100.0000000,0,1262,100.0000000,0,0
666,2897.000000000000000,0.201180555555554,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2897,100.0000000,0,2897,100.0000000,0,0
667,1170.000000000000000,0.081249999999999,0,374,374,1.017094017094017,16.425997169373154,1190.000000000000000,14,0,1154,98.6324997,2,1,0.0855000,0,0
668,1016.000000000000000,0.070555555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1016,100.0000000,0,1016,100.0000000,0,0
669,879.000000000000000,0.061041666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,879,100.0000000,0,879,100.0000000,0,0
670,3404.000000000000000,0.236388888888887,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3404,100.0000000,0,3404,100.0000000,0,0
671,2149.000000000000000,0.149236111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2149,100.0000000,0,2149,100.0000000,0,0
672,1518.000000000000000,0.105416666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1518,100.0000000,0,1518,100.0000000,0,0
673,4807.000000000000000,0.333819444444442,0,2245,2245,2.745787393384655,50.019915634662489,13199.000000000000000,33,0,4771,99.2510986,4,1,0.0208000,0,0
674,3126.000000000000000,0.217083333333332,0,2315,2315,3.138195777351251,55.224766978699222,9810.000000000000000,26,0,3098,99.1043015,40,1,0.0320000,0,0
675,584.000000000000000,0.040555555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,584,100.0000000,0,584,100.0000000,0,0
676,2076.000000000000000,0.144166666666665,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2076,100.0000000,0,2076,100.0000000,0,0
677,4838.000000000000000,0.335972222222220,0,1818,1818,1.763538652335674,37.227464913773197,8532.000000000000000,30,0,4806,99.3386002,24,1,0.0207000,0,0
678,5219.000000000000000,0.362430555555553,0,2911,2911,2.525196397777354,62.530460769006275,13179.000000000000000,43,0,5162,98.9077988,1,1,0.0192000,0,0
679,6400.000000000000000,0.444444444444441,0,498,498,0.182968750000000,7.402857805369722,1171.000000000000000,9,0,6392,99.8750000,14,1,0.0156000,0,0
680,2886.000000000000000,0.200416666666665,0,10601,10601,530.964310464311438,1053.328065526487308,1532363.000000000000000,777,268,107,3.7076001,1,1,0.0347000,265,968
681,6806.000000000000000,0.472638888888885,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,6806,100.0000000,0,6806,100.0000000,0,0
682,6140.000000000000000,0.426388888888885,0,6214,6214,1.481596091205213,80.586301202043174,9097.000000000000000,17,0,6123,99.7230988,7,1,0.0163000,0,0
683,2298.000000000000000,0.159583333333332,0,4052,4052,6.035683202785036,109.065153023289909,13870.000000000000000,27,0,2268,98.6945038,19,1,0.0435000,0,0
684,3515.000000000000000,0.244097222222220,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3515,100.0000000,0,3515,100.0000000,0,0
685,1699.000000000000000,0.117986111111110,0,1017,1017,2.823425544437916,38.020416959135524,4797.000000000000000,30,0,1666,98.0577011,2,1,0.0589000,0,0
686,5435.000000000000000,0.377430555555553,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,5435,100.0000000,0,5435,100.0000000,0,0
687,1912.000000000000000,0.132777777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1912,100.0000000,0,1912,100.0000000,0,0
688,2328.000000000000000,0.161666666666665,0,1860,1860,3.349226804123711,52.774210574935793,7797.000000000000000,40,0,2282,98.0241013,4,1,0.0430000,0,0
689,5693.000000000000000,0.395347222222219,0,2365,2365,1.547865800105393,44.934615352437383,8812.000000000000000,28,0,5663,99.4729996,6,1,0.0176000,0,0
690,4492.000000000000000,0.311944444444442,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4492,100.0000000,0,4492,100.0000000,0,0
691,4639.000000000000000,0.322152777777775,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4639,100.0000000,0,4639,100.0000000,0,0
692,4528.000000000000000,0.314444444444442,0,793,793,0.494478798586573,14.100283355938219,2239.000000000000000,15,0,4510,99.6025009,3,1,0.0221000,0,0
693,1712.000000000000000,0.118888888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1712,100.0000000,0,1712,100.0000000,0,0
694,1305.000000000000000,0.090624999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1305,100.0000000,0,1305,100.0000000,0,0
695,4898.000000000000000,0.340138888888886,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4898,100.0000000,0,4898,100.0000000,0,0
696,2831.000000000000000,0.196597222222221,0,18880,18880,482.819851642529329,1314.073127236302980,1366863.000000000000000,792,166,88,3.1084001,1,1,0.0353000,162,830
697,3358.000000000000000,0.233194444444443,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3358,100.0000000,0,3358,100.0000000,0,0
698,4798.000000000000000,0.333194444444442,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4798,100.0000000,0,4798,100.0000000,0,0
942,1867.000000000000000,0.129652777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1867,100.0000000,0,1867,100.0000000,0,0
943,1669.000000000000000,0.115902777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1669,100.0000000,0,1669,100.0000000,0,0
944,2828.000000000000000,0.196388888888887,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2828,100.0000000,0,2828,100.0000000,0,0
945,1371.000000000000000,0.095208333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1371,100.0000000,0,1371,100.0000000,0,0
946,2571.000000000000000,0.178541666666665,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2571,100.0000000,0,2571,100.0000000,0,0
947,3094.000000000000000,0.214861111111109,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3094,100.0000000,0,3094,100.0000000,0,0
948,1329.000000000000000,0.092291666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1329,100.0000000,0,1329,100.0000000,0,0
949,1637.000000000000000,0.113680555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1637,100.0000000,0,1637,100.0000000,0,0
950,5107.000000000000000,0.354652777777775,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,5107,100.0000000,0,5107,100.0000000,0,0
951,2435.000000000000000,0.169097222222221,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2435,100.0000000,0,2435,100.0000000,0,0
952,355.000000000000000,0.024652777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,355,100.0000000,0,355,100.0000000,0,0
953,2999.000000000000000,0.208263888888887,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2999,100.0000000,0,2999,100.0000000,0,0
954,1853.000000000000000,0.128680555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1853,100.0000000,0,1853,100.0000000,0,0
955,1480.000000000000000,0.102777777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1480,100.0000000,0,1480,100.0000000,0,0
956,1602.000000000000000,0.111249999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1602,100.0000000,0,1602,100.0000000,0,0
957,1089.000000000000000,0.075624999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1089,100.0000000,0,1089,100.0000000,0,0
958,5201.000000000000000,0.361180555555553,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,5201,100.0000000,0,5201,100.0000000,0,0
959,3266.000000000000000,0.226805555555554,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3266,100.0000000,0,3266,100.0000000,0,0
960,2943.000000000000000,0.204374999999998,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2943,100.0000000,0,2943,100.0000000,0,0
961,1777.000000000000000,0.123402777777777,0,1881,1881,2.760270118176700,55.176821587010302,4905.000000000000000,37,0,1729,97.2987976,5,1,0.0563000,0,0
962,1336.000000000000000,0.092777777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1336,100.0000000,0,1336,100.0000000,0,0
963,1430.000000000000000,0.099305555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1430,100.0000000,0,1430,100.0000000,0,0
964,1288.000000000000000,0.089444444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1288,100.0000000,0,1288,100.0000000,0,0
965,1789.000000000000000,0.124236111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1789,100.0000000,0,1789,100.0000000,0,0
966,1682.000000000000000,0.116805555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1682,100.0000000,0,1682,100.0000000,0,0
967,554.000000000000000,0.038472222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,554,100.0000000,0,554,100.0000000,0,0
968,4538.000000000000000,0.315138888888886,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4538,100.0000000,0,4538,100.0000000,0,0
969,4386.000000000000000,0.304583333333331,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4386,100.0000000,0,4386,100.0000000,0,0
970,2275.000000000000000,0.157986111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2275,100.0000000,0,2275,100.0000000,0,0
971,4867.000000000000000,0.337986111111108,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4867,100.0000000,0,4867,100.0000000,0,0
972,1603.000000000000000,0.111319444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1603,100.0000000,0,1603,100.0000000,0,0
973,4868.000000000000000,0.338055555555553,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4868,100.0000000,0,4868,100.0000000,0,0
974,3299.000000000000000,0.229097222222220,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3299,100.0000000,0,3299,100.0000000,0,0
975,5955.000000000000000,0.413541666666663,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,5955,100.0000000,0,5955,100.0000000,0,0
976,3436.000000000000000,0.238611111111109,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,3436,100.0000000,0,3436,100.0000000,0,0
977,824.000000000000000,0.057222222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,824,100.0000000,0,824,100.0000000,0,0
978,1228.000000000000000,0.085277777777777,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1228,100.0000000,0,1228,100.0000000,0,0
979,1211.000000000000000,0.084097222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1211,100.0000000,0,1211,100.0000000,0,0
980,2418.000000000000000,0.167916666666665,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2418,100.0000000,0,2418,100.0000000,0,0
981,1251.000000000000000,0.086874999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1251,100.0000000,0,1251,100.0000000,0,0
982,2087.000000000000000,0.144930555555554,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2087,100.0000000,0,2087,100.0000000,0,0
983,1415.000000000000000,0.098263888888888,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1415,100.0000000,0,1415,100.0000000,0,0
984,1629.000000000000000,0.113124999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1629,100.0000000,0,1629,100.0000000,0,0
985,1333.000000000000000,0.092569444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1333,100.0000000,0,1333,100.0000000,0,0
986,2400.000000000000000,0.166666666666665,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2400,100.0000000,0,2400,100.0000000,0,0
987,2161.000000000000000,0.150069444444443,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2161,100.0000000,0,2161,100.0000000,0,0
988,2780.000000000000000,0.193055555555554,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2780,100.0000000,0,2780,100.0000000,0,0
989,1609.000000000000000,0.111736111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1609,100.0000000,0,1609,100.0000000,0,0
990,8216.000000000000000,0.570555555555551,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,8216,100.0000000,0,8216,100.0000000,0,0
991,4668.000000000000000,0.324166666666664,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4668,100.0000000,0,4668,100.0000000,0,0
992,4701.000000000000000,0.326458333333331,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4701,100.0000000,0,4701,100.0000000,0,0
993,1530.000000000000000,0.106249999999999,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,1530,100.0000000,0,1530,100.0000000,0,0
994,4037.000000000000000,0.280347222222220,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4037,100.0000000,0,4037,100.0000000,0,0
995,2518.000000000000000,0.174861111111110,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,2518,100.0000000,0,2518,100.0000000,0,0
