source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,temporal_granularity,emissions_factor,emissions_factor_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,9106150.307340454,annual,,,0,extraction_method,4816843.29949126,T of CO2e in 100yr GWP for production processes,8544209.942350488,T of CO2e in 20yr GWP for production processes,561940.3649899658,T of CO2e in 100yr GWP for transport,561940.3649899658,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,4816843.29949126,T of CO2e in 100yr GWP for production processes,8544209.942350488,T of CO2e in 20yr GWP for production processes,561940.3649899658,T of CO2e in 100yr GWP for transport,561940.3649899658,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,74836.80415550916,annual,0.0009129401629616,T of CH4 per T of product produced,0,extraction_method,4998669.872935041,T of CO2e in 100yr GWP for production processes,8942569.451930374,T of CO2e in 20yr GWP for production processes,552013.5172939652,T of CO2e in 100yr GWP for transport,552013.5172939652,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,3320546.626394833,annual,0.0405076140333767,T of CO2 per T of product produced,0,extraction_method,4998669.872935041,T of CO2e in 100yr GWP for production processes,8942569.451930374,T of CO2e in 20yr GWP for production processes,552013.5172939652,T of CO2e in 100yr GWP for transport,552013.5172939652,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,5550683.390229005,annual,,,0,extraction_method,4998669.872935041,T of CO2e in 100yr GWP for production processes,8942569.451930374,T of CO2e in 20yr GWP for production processes,552013.5172939652,T of CO2e in 100yr GWP for transport,552013.5172939652,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,9494582.96922434,annual,,,0,extraction_method,4998669.872935041,T of CO2e in 100yr GWP for production processes,8942569.451930374,T of CO2e in 20yr GWP for production processes,552013.5172939652,T of CO2e in 100yr GWP for transport,552013.5172939652,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,4998669.872935041,T of CO2e in 100yr GWP for production processes,8942569.451930374,T of CO2e in 20yr GWP for production processes,552013.5172939652,T of CO2e in 100yr GWP for transport,552013.5172939652,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,95559.6216327942,annual,0.0011425679816196,T of CH4 per T of product produced,0,extraction_method,6091905.125588335,T of CO2e in 100yr GWP for production processes,11127897.18563659,T of CO2e in 20yr GWP for production processes,563547.7223382496,T of CO2e in 100yr GWP for transport,563547.7223382496,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,3807776.123269315,annual,0.0455280484087885,T of CO2 per T of product produced,0,extraction_method,6091905.125588335,T of CO2e in 100yr GWP for production processes,11127897.18563659,T of CO2e in 20yr GWP for production processes,563547.7223382496,T of CO2e in 100yr GWP for transport,563547.7223382496,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,6655452.847926581,annual,,,0,extraction_method,6091905.125588335,T of CO2e in 100yr GWP for production processes,11127897.18563659,T of CO2e in 20yr GWP for production processes,563547.7223382496,T of CO2e in 100yr GWP for transport,563547.7223382496,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,11691444.907974835,annual,,,0,extraction_method,6091905.125588335,T of CO2e in 100yr GWP for production processes,11127897.18563659,T of CO2e in 20yr GWP for production processes,563547.7223382496,T of CO2e in 100yr GWP for transport,563547.7223382496,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,6091905.125588335,T of CO2e in 100yr GWP for production processes,11127897.18563659,T of CO2e in 20yr GWP for production processes,563547.7223382496,T of CO2e in 100yr GWP for transport,563547.7223382496,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,94642.81700420848,annual,0.001248761568023,T of CH4 per T of product produced,0,extraction_method,5897251.77352299,T of CO2e in 100yr GWP for production processes,10884928.229644775,T of CO2e in 20yr GWP for production processes,510819.3577870027,T of CO2e in 100yr GWP for transport,510819.3577870027,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,3587715.1845845813,annual,0.0473379912109215,T of CO2 per T of product produced,0,extraction_method,5897251.77352299,T of CO2e in 100yr GWP for production processes,10884928.229644775,T of CO2e in 20yr GWP for production processes,510819.3577870027,T of CO2e in 100yr GWP for transport,510819.3577870027,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,6408071.131309994,annual,,,0,extraction_method,5897251.77352299,T of CO2e in 100yr GWP for production processes,10884928.229644775,T of CO2e in 20yr GWP for production processes,510819.3577870027,T of CO2e in 100yr GWP for transport,510819.3577870027,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,11395747.58743178,annual,,,0,extraction_method,5897251.77352299,T of CO2e in 100yr GWP for production processes,10884928.229644775,T of CO2e in 20yr GWP for production processes,510819.3577870027,T of CO2e in 100yr GWP for transport,510819.3577870027,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,5897251.77352299,T of CO2e in 100yr GWP for production processes,10884928.229644775,T of CO2e in 20yr GWP for production processes,510819.3577870027,T of CO2e in 100yr GWP for transport,510819.3577870027,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
